"mz","rt","t.score","p.value"
365.23218,415.26,-2.6851,0.013
365.23489,647.64,-1.5352,0.1384
365.245,600.66,-0.044,0.9653
365.26602,585.9,1.6314,0.1195
365.26859,561.18,-1.596,0.1181
365.26865,552.36,-2.2847,0.0284
365.30499,627.12,-0.5534,0.5843
365.32016,528.18,2.5123,0.0211
365.32016,519.48,3.2432,0.0051
365.32019,507.06,2.9764,0.0083
365.32025,648.06,-0.263,0.7946
365.32043,566.58,0.3875,0.7014
365.43527,600.66,0.1616,0.8732
365.53262,572.04,-3.4427,0.0011
365.72,544.44,-2.4922,0.0199
365.72928,629.1,-1.666,0.1119
365.73831,579.42,-1.8941,0.0723
365.74808,638.28,-2.2565,0.032
365.75681,698.22,-5.8183,0
365.85379,41.82,-6.9652,0
365.8605,48.3,-0.6261,0.5341
366.03925,251.64,1.67,0.1153
366.03949,319.2,-7.0778,0
366.03989,328.26,-1.0883,0.2869
366.05093,40.38,-1.6141,0.1205
366.0607,120.06,2.9978,0.0088
366.08472,488.4,-2.3991,0.0226
366.14874,535.44,1.3418,0.1987
366.18503,777,1.8674,0.0771
366.23126,582.6,0.3398,0.7378
366.23151,754.62,2.9629,0.0073
366.23151,591.72,1.9589,0.0632
366.23151,708.3,2.7906,0.0118
366.23157,739.92,1.8578,0.0782
366.24039,535.62,-6.0078,0
366.2428,659.46,-0.9117,0.373
366.26379,444.24,1.3717,0.1879
366.26392,441.12,1.5511,0.1409
366.28494,460.2,1.4298,0.1658
366.32144,542.64,-0.2463,0.8067
366.33649,612.9,-2.2701,0.0293
366.33661,511.02,-0.8189,0.4174
366.37286,637.86,-3.0615,0.0037
366.3732,706.68,1.3707,0.1857
366.37329,739.98,1.7412,0.0896
366.72781,550.68,-1.1442,0.2647
366.73349,490.44,-0.3901,0.6999
366.78519,40.56,-1.655,0.1079
366.8342,765.9,0.7294,0.4712
366.83722,52.5,0.3047,0.7634
366.87228,761.64,1.8757,0.074
366.88339,323.46,-5.3612,0
366.91302,42.06,-1.0704,0.2923
366.96118,450.18,0.9545,0.3502
367.06445,330.36,-1.6908,0.0997
367.10638,513.36,-0.9686,0.3389
367.10641,407.4,-3.243,0.0034
367.12119,44.7,-4.9075,0
367.14984,154.02,2.7217,0.0157
367.14987,148.56,2.697,0.0165
367.15021,199.44,1.6231,0.1224
367.15646,535.44,0.4971,0.6237
367.1929,678.06,-1.9679,0.0645
367.19324,713.52,-3.3552,0.0029
367.19409,582.66,0.6502,0.5234
367.21542,599.46,-0.0807,0.9361
367.23007,555.66,-1.0446,0.3024
367.23264,387.78,0.8705,0.3958
367.26053,608.1,-0.5204,0.6064
367.26065,611.22,-0.8289,0.4134
367.26895,411.12,2.1846,0.0452
367.28415,561.3,-1.8297,0.0752
367.28421,555.96,-2.4168,0.0197
367.29947,483.36,5.9577,0
367.33575,607.8,-2.3873,0.0198
367.33575,663.3,-1.6569,0.1102
367.33591,668.16,1.3344,0.1995
367.33594,546.48,3.8699,0.0012
367.33618,774.6,0.3991,0.6949
367.35675,593.76,-2.3155,0.0276
367.35706,598.44,-0.5002,0.621
367.65479,212.16,-0.9618,0.3399
367.85043,41.82,-6.6455,0
367.8981,50.76,0.3684,0.7163
368.05276,250.68,-2.0761,0.0503
368.05499,236.46,1.2331,0.2323
368.0553,454.38,1.2233,0.2353
368.05539,48.36,-6.5182,0
368.05569,438.24,-1.1967,0.2419
368.07294,333.24,-0.7959,0.4311
368.20087,771.54,0.757,0.4554
368.27948,462.96,1.3143,0.2068
368.27951,460.02,1.4603,0.1633
368.35205,428.94,-1.0103,0.3205
368.35226,522.66,-0.8641,0.3928
368.38846,661.74,-0.7167,0.4771
368.42487,548.64,0.3322,0.7424
368.4252,552.66,1.108,0.2772
368.62729,314.58,0.5714,0.5749
368.62775,506.52,-0.2683,0.7906
368.70712,566.16,-1.2679,0.2141
368.75543,644.52,-0.2821,0.7802
368.78214,40.56,-2.6806,0.0106
368.83151,764.16,0.244,0.8082
368.83435,52.38,0.394,0.6973
368.87146,39.3,0.2894,0.7739
368.92221,264.72,-5.907,0
368.95834,450.36,0.6969,0.4933
369.04791,319.32,-6.3141,0
369.05505,516.9,0.1319,0.8965
369.06284,488.52,-2.0574,0.048
369.08899,549.66,-0.2073,0.8374
369.14197,391.14,2.8996,0.0109
369.1568,535.44,1.2939,0.2131
369.16046,686.94,-1.4182,0.1691
369.17294,442.32,-0.0765,0.9399
369.19479,535.32,1.6556,0.1172
369.20349,420.06,-4.2802,1e-04
369.2085,599.34,0.6525,0.5207
369.20874,718.86,1.1997,0.2441
369.20883,769.5,1.7416,0.096
369.21002,591.9,2.7789,0.013
369.23108,614.1,-2.6,0.0159
369.2457,543,-3.5187,8e-04
369.24878,634.86,-3.7541,8e-04
369.27634,619.5,-1.2698,0.2141
369.33624,580.68,-0.4461,0.6581
369.35147,634.92,0.5582,0.5843
369.35153,779.76,-2.8117,0.0092
369.35156,776.4,-2.7186,0.0113
369.35162,686.88,-1.5508,0.134
369.54431,686.94,-1.9336,0.0647
369.74084,708.24,-5.8413,0
369.76303,666.78,0.1796,0.8593
369.84796,41.88,-5.1346,0
369.89514,50.76,0.6248,0.5391
369.91199,323.04,-5.9538,0
369.93683,62.16,-5.3817,0
370.0621,40.44,-2.5464,0.0156
370.06277,652.2,-1.066,0.299
370.07077,332.04,-0.8003,0.4286
370.07092,433.02,-1.4757,0.1516
370.17184,516.84,0.8916,0.3815
370.20459,496.62,1.3494,0.1972
370.24472,676.32,0.1254,0.9014
370.25665,652.14,-1.4183,0.1723
370.29474,555.06,-0.3895,0.6995
370.29507,562.68,1.5813,0.1346
370.29514,478.26,1.088,0.2915
370.29517,481.56,0.5406,0.5948
370.35495,204.24,-1.7582,0.0896
370.44928,652.14,-1.5673,0.133
370.73026,635.04,-1.2414,0.2226
370.73538,337.2,1.0201,0.3239
370.74063,43.38,-3.7253,7e-04
370.74094,46.08,-3.1389,0.0033
370.74863,741.6,2.2501,0.0385
370.83133,52.56,0.2298,0.8203
370.86829,39.3,-0.2599,0.7966
371.00888,47.04,2.4781,0.0229
371.03308,48.9,0.8057,0.4308
371.07059,676.26,-0.6367,0.5322
371.09094,360.18,-0.9319,0.36
371.10107,526.2,-3.7339,5e-04
371.10117,488.76,-2.6071,0.015
371.1012,566.28,-0.5418,0.5906
371.10123,549.18,-3.0347,0.004
371.10358,42.42,-0.4785,0.6358
371.18787,618,-1.9787,0.0565
371.20889,718.86,1.7279,0.0981
371.20889,769.44,0.7367,0.4684
371.20898,599.28,1.9784,0.0594
371.21045,550.2,-3.2548,0.002
371.22379,766.86,1.315,0.2019
371.22412,614.16,-0.7755,0.4467
371.22421,761.88,0.4695,0.6439
371.22757,265.74,1.0272,0.3206
371.23389,434.16,-1.4036,0.1661
371.2403,460.26,1.3895,0.1776
371.258,464.04,2.8274,0.0102
371.25909,530.58,-1.6385,0.1163
371.26443,676.2,-0.765,0.4548
371.29434,556.5,2.2946,0.035
371.31549,567.36,-0.4452,0.6592
371.31552,601.8,-2.1615,0.0367
371.32681,535.08,0.5417,0.5949
371.45953,676.26,-1.2064,0.2434
371.73245,625.62,-1.9011,0.0699
371.75641,753.3,2.4844,0.0238
371.88123,54.12,-1.6984,0.1017
371.9343,62.04,-6.0865,0
372.04105,42.3,-3.2008,0.0023
372.06583,450.18,0.916,0.3694
372.07285,438.18,2.4952,0.0245
372.19501,314.52,-2.2946,0.0251
372.19519,213.06,1.0315,0.3186
372.20166,439.38,3.3518,0.0044
372.21979,245.76,-3.444,0.0016
372.24271,661.32,-2.1605,0.0413
372.25275,652.08,-1.5412,0.1397
372.27231,693.72,-2.1229,0.045
372.31067,493.74,0.6218,0.5422
372.3107,497.34,0.2496,0.8053
372.31076,574.92,2.193,0.0437
372.3472,536.04,-1.0151,0.3223
372.34723,544.98,-0.5501,0.5871
372.52609,554.28,-4.3818,1e-04
372.52692,560.16,-2.0253,0.0533
372.73761,43.92,-3.553,0.0011
372.73795,46.14,-2.9888,0.005
372.82846,52.62,-0.1631,0.8719
372.86118,554.28,-4.6512,0
372.86151,560.22,-1.383,0.1803
372.88324,37.02,-0.449,0.6568
372.92072,323.7,-6.6837,0
373.02478,53.16,2.6989,0.0134
373.04422,36.54,2.239,0.0341
373.08115,253.02,-1.3179,0.1921
373.16211,479.82,5.0076,1e-04
373.1683,523.14,1.305,0.2092
373.19843,494.46,4.9943,1e-04
373.20438,599.28,2.2189,0.0351
373.20462,718.74,1.6052,0.1225
373.21143,582.3,0.1553,0.8781
373.22424,614.1,-1.8881,0.0722
373.22583,595.86,0.0237,0.9813
373.26108,676.26,-0.6951,0.4966
373.27365,491.94,0.9411,0.3546
373.27365,469.26,1.9276,0.0698
373.27365,564.06,-1.2505,0.2213
373.27374,504.66,-0.3306,0.7423
373.67578,243.24,-0.2999,0.7665
373.70624,544.32,-2.9267,0.0053
373.71555,337.2,1.0188,0.3244
373.72476,557.28,0.721,0.4817
373.74191,490.5,0.0575,0.9544
373.75406,576.96,-4.6214,1e-04
373.87048,573.24,-4.8726,0
374.06293,450.18,0.9475,0.3535
374.06641,99.96,-0.7357,0.4706
374.1474,291.66,-3.3372,0.0019
374.15436,575.58,2.6458,0.0152
374.21368,573.18,0.2716,0.7896
374.25769,574.92,2.2668,0.0383
374.32654,586.74,2.5275,0.0224
374.33932,626.94,-1.339,0.1907
374.36282,527.52,0.2792,0.7823
374.36288,531.3,-0.1694,0.8667
374.53943,573.24,-1.0117,0.3224
374.57584,252.96,-0.8041,0.4303
374.63068,474.48,-0.9156,0.3687
374.72479,589.2,-0.9327,0.3586
374.73465,43.44,-3.9407,4e-04
374.73474,46.08,-2.9753,0.0052
374.74368,563.82,-0.4768,0.6371
374.81653,40.32,-1.7696,0.0833
374.89734,48.3,-1.768,0.0895
374.94528,41.16,0.5817,0.5668
374.96851,759.42,3.1241,0.0045
374.9686,634.74,-1.0941,0.2832
375.02188,53.28,-0.2011,0.8419
375.0387,319.26,-3.7009,5e-04
375.04077,62.22,-4.8488,0
375.08652,342.18,1.1754,0.2576
375.13437,474.42,-0.8501,0.4039
375.14835,40.86,-3.9427,3e-04
375.20935,441.78,2.927,0.0102
375.21399,589.26,-7.9991,0
375.21429,524.52,-1.6896,0.1025
375.21906,595.86,0.1613,0.8735
375.21997,614.16,-1.6075,0.1214
375.25693,621.54,3.3073,0.0043
375.25912,676.38,-0.4246,0.6754
375.28925,531.6,-0.5527,0.5849
375.28931,575.82,-2.9727,0.0047
375.28931,482.76,-3.7328,4e-04
375.28934,504.24,-2.8683,0.0062
375.54871,589.26,-6.0131,0
375.73398,571.02,-0.9123,0.3705
375.74197,651.96,-1.5985,0.1247
375.95367,771.66,1.3634,0.1821
376.00818,237.24,-2.9536,0.0065
376.00891,250.62,-2.8953,0.0078
376.05908,48.06,-3.3724,0.0013
376.05988,450.18,1.0002,0.328
376.07166,440.52,-5.6292,0
376.07184,203.64,1.1665,0.2591
376.13486,474.42,-1.2271,0.2327
376.16986,586.44,3.6126,0.0016
376.21173,446.1,-2.1388,0.0408
376.21179,344.7,-4.2824,3e-04
376.25943,440.52,-1.0721,0.2948
376.2836,681,-2.7381,0.0126
376.29837,617.04,-1.2525,0.2233
376.31335,523.2,1.5497,0.1325
376.31863,562.2,2.0293,0.0469
376.34201,601.44,0.6885,0.4998
376.3421,545.82,1.8562,0.0824
376.45712,440.52,-3.1155,0.0051
376.62451,377.28,0.4497,0.6587
376.62466,506.58,-0.1488,0.883
376.73038,670.38,5.7999,0
376.73181,43.08,-4.3069,1e-04
376.73196,45.9,-3.139,0.0032
376.75729,658.62,-2.6511,0.0143
376.82016,761.46,0.432,0.6684
376.92883,43.02,-1.1338,0.2667
376.9613,764.16,2.5379,0.0181
376.98596,311.88,1.8408,0.0836
377.05563,232.92,0.022,0.9826
377.06207,575.22,2.4117,0.0288
377.08838,516.84,-0.3058,0.7622
377.1044,498.72,-0.9076,0.3744
377.10638,40.38,-3.496,0.0014
377.13431,355.8,-1.7,0.0955
377.13434,361.38,-1.6573,0.1039
377.14542,229.32,1.3659,0.1921
377.14551,264.48,0.8541,0.4044
377.1571,439.38,3.0292,0.0085
377.16199,539.4,-0.5969,0.5565
377.1958,502.02,2.7288,0.0151
377.19586,404.7,-3.0422,0.0033
377.21146,575.88,2.9396,0.0094
377.21918,595.86,0.605,0.551
377.2453,652.14,-0.7343,0.4706
377.2644,666,-2.104,0.0493
377.26611,575.1,2.33,0.0338
377.27255,637.74,0.9379,0.3558
377.315,490.86,-1.9556,0.057
377.32611,563.28,0.4213,0.6761
377.34143,597.24,-1.344,0.1923
377.46539,575.16,2.2908,0.0365
377.63239,282,0.5586,0.5837
377.72705,708.3,-4.2927,1e-04
377.72968,571.92,-2.4405,0.0183
377.73822,577.38,-1.3915,0.1753
377.73843,693.24,6.4172,0
377.84232,765.78,1.1298,0.2723
377.85083,554.28,-2.4517,0.018
377.8511,560.22,-0.4703,0.6413
377.87991,41.34,-2.5839,0.0127
378.04617,652.14,-0.2785,0.7832
378.0864,516.84,-0.4069,0.6869
378.08716,757.5,-0.0818,0.9355
378.20889,599.34,0.3851,0.7038
378.22983,614.1,-1.15,0.2618
378.2403,529.44,-5.0688,0
378.24048,772.44,-4.3048,1e-04
378.24277,652.14,-0.6378,0.5304
378.25299,676.26,-0.0428,0.9663
378.25418,642.12,1.8587,0.0805
378.27225,695.28,-4.8508,0
378.27448,490.8,3.064,0.0063
378.32135,505.74,3.5316,0.003
378.33646,614.1,-0.2012,0.8423
378.44009,529.26,-3.9238,3e-04
378.44431,652.2,-0.3589,0.7232
378.7291,45.12,-3.2331,0.0027
378.75333,676.32,-0.2733,0.7875
378.76428,737.34,-0.897,0.3798
378.7644,705.84,-0.5187,0.6099
378.85825,754.8,0.6605,0.5122
378.90015,38.22,-0.815,0.4203
378.92578,43.02,-1.2596,0.2183
378.97726,251.04,-1.6368,0.1181
378.97748,237.6,-1.7838,0.0894
378.98386,311.76,1.8443,0.0831
379.08374,516.9,-0.3784,0.7082
379.0838,766.32,0.7062,0.4879
379.08383,769.14,0.5062,0.6181
379.08398,762.9,1.7402,0.094
379.08755,586.32,3.2052,0.0053
379.15015,298.44,3.2068,0.0048
379.19376,440.1,0.4802,0.637
379.21533,606.84,-0.6595,0.5162
379.25055,676.26,-0.1922,0.8495
379.26184,664.26,2.0671,0.0536
379.26187,632.46,-1.0485,0.3064
379.28192,586.38,2.9538,0.0093
379.35693,598.44,-1.6629,0.1076
379.3609,564.84,1.7152,0.0984
379.44952,676.44,-0.3144,0.7561
379.48291,586.32,2.839,0.0119
379.52911,573.12,-4.1704,1e-04
379.72925,272.22,-1.2322,0.2286
379.75031,337.2,1.0616,0.3052
379.77213,743.46,0.4617,0.65
380.05368,549.54,-3.3417,0.0019
380.18805,568.02,2.1822,0.0409
380.18842,41.1,2.0963,0.053
380.20837,582.48,0.0242,0.9809
380.20926,599.28,2.3366,0.0298
380.20953,718.62,1.2552,0.2244
380.22443,614.1,-0.779,0.4449
380.25601,549.72,-3.1697,0.0032
380.25803,693.78,-1.4952,0.1485
380.26166,503.04,-0.8246,0.4192
380.33691,552.06,-0.7938,0.4314
380.33698,566.22,-1.8787,0.0653
380.45532,549.6,-2.9853,0.0051
380.52667,558.42,-2.8746,0.0075
380.52686,553.68,-5.2307,0
380.53809,589.32,-5.8831,0
380.74335,562.5,0.2465,0.8079
380.74353,567.36,-1.4162,0.1666
380.76172,595.62,-5.6066,0
380.76999,40.92,-1.5045,0.1408
380.8288,771.96,-0.4051,0.6877
380.8512,761.52,0.558,0.5807
380.86127,558.24,-2.0991,0.0438
380.86526,774.96,-0.0483,0.9619
380.87234,589.26,-5.4255,0
380.88574,280.68,-2.2218,0.0337
380.89716,38.1,-0.064,0.9494
380.92279,43.08,-1.3574,0.1853
380.98166,311.82,1.8395,0.0838
381.02393,37.62,-0.1104,0.9134
381.0278,62.1,-3.2251,0.0027
381.08392,516.9,0.0485,0.9616
381.08398,767.58,1.6503,0.1086
381.08444,758.16,1.5875,0.1196
381.16714,446.04,-5.0377,0
381.17117,582.6,-0.4694,0.643
381.23108,621.24,0.6465,0.525
381.2482,361.02,0.4671,0.6467
381.24866,490.5,-1.6719,0.1089
381.29721,752.1,1.1242,0.2709
381.29733,739.92,0.8555,0.4011
381.29742,600.9,1.4932,0.1535
381.2998,561.42,-1.4563,0.153
381.31509,497.58,4.0939,0.001
381.35168,670.74,-0.5702,0.5727
381.37262,605.16,-1.2387,0.225
381.49957,600.78,1.5044,0.1514
381.66052,471.12,1.1729,0.2522
381.72635,337.2,1.0692,0.3019
381.74078,701.58,-7.1592,0
381.74203,652.08,-0.5083,0.6165
381.75119,576.12,-1.257,0.2186
381.80005,781.02,-2.2117,0.0355
381.80054,771.36,-0.3968,0.6946
381.84836,43.98,-5.333,0
382.01923,70.92,0.5568,0.5842
382.03442,264.72,-7.2897,0
382.03467,222.84,-4.9629,0
382.06131,47.88,1.4668,0.1607
382.10672,771.06,-0.1178,0.9072
382.20352,591.48,0.4957,0.6255
382.20364,582.66,-0.06,0.9527
382.2038,767.1,2.0725,0.0478
382.20401,763.2,2.8447,0.0078
382.20474,599.28,2.4267,0.0248
382.22495,614.04,-1.4082,0.1756
382.25659,643.74,-3.8102,8e-04
382.27167,557.94,-2.6293,0.0121
382.29507,464.82,2.3363,0.0336
382.2952,552.36,-2.9041,0.0053
382.44119,532.5,-1.0478,0.3034
382.69354,49.44,-3.2235,0.002
382.74841,712.02,-4.9721,0
382.74875,710.1,-5.018,0
382.75967,564.06,-2.8909,0.0061
382.76706,40.98,-1.5378,0.1319
382.86377,216.78,-1.763,0.0906
382.91779,42.48,1.3065,0.2017
382.97168,58.02,-4.3632,1e-04
383.07962,758.22,-0.3078,0.7606
383.07968,516.78,-0.15,0.8817
383.07968,767.22,-0.2167,0.8302
383.09412,212.58,0.1213,0.9045
383.10147,407.28,-1.764,0.0897
383.1163,42.54,1.3402,0.1902
383.16647,582.66,-0.1932,0.8485
383.16653,713.64,-1.8414,0.0776
383.16678,677.94,-0.6921,0.4963
383.1828,379.98,-6.1061,0
383.2103,549.78,0.785,0.4426
383.21036,535.38,1.1428,0.2682
383.2468,641.7,-1.3951,0.1739
383.25821,613.98,0.4625,0.6479
383.26456,657.84,-1.1515,0.2634
383.32251,42.54,1.0121,0.3199
383.33072,528.72,2.6467,0.016
383.33075,543.24,-0.3673,0.715
383.33081,518.82,4.5849,3e-04
383.33084,663.78,-4.659,0
383.33087,566.7,-0.7173,0.4777
383.33109,775.5,0.0965,0.9242
383.35181,587.88,0.368,0.7156
383.36713,702.36,1.779,0.0921
383.39935,751.92,0.521,0.6051
383.39951,617.1,-1.1028,0.281
383.39951,739.92,0.4029,0.6895
383.39966,642.3,-2.0782,0.0455
383.71399,504.42,-4.4114,0
383.75653,755.88,-5.775,0
383.84534,42.78,-4.3495,1e-04
383.8891,769.08,0.9318,0.3613
384.03238,62.58,-1.7641,0.0875
384.08252,352.56,1.3835,0.1847
384.11496,189.78,1.7628,0.0982
384.20151,599.28,2.0557,0.0519
384.20364,582.6,-0.0861,0.9323
384.21939,595.92,-0.4796,0.6364
384.22028,503.16,1.4244,0.1747
384.22049,614.1,-1.5078,0.1477
384.23563,342.96,1.014,0.3267
384.26056,713.94,-0.3033,0.764
384.27222,680.94,-2.3666,0.0289
384.27426,480.78,-1.4334,0.1595
384.27454,438.12,1.784,0.0944
384.31076,561.54,0.6581,0.52
384.31079,566.28,-1.1589,0.2548
384.31091,493.32,-0.3029,0.7647
384.34708,590.4,2.3759,0.0234
384.47491,680.94,-1.7132,0.1005
384.53793,658.56,-2.6732,0.0109
384.58185,231.24,-1.7749,0.0838
384.74606,658.68,-2.9314,0.0071
384.76385,617.52,2.0123,0.0588
384.76398,40.98,-1.4896,0.1444
384.77203,207.24,-1.9881,0.0584
384.77231,197.64,-1.4887,0.1466
384.80841,52.14,0.2274,0.8222
384.84552,39.84,-1.4267,0.1597
384.96857,58.14,-4.2102,2e-04
385.05566,208.8,-4.5151,1e-04
385.06226,549.72,-0.8545,0.4009
385.07581,294.54,-0.9655,0.34
385.16681,582.66,0.7807,0.4446
385.16711,677.7,-1.3861,0.1811
385.18228,592.56,1.5386,0.1414
385.18234,589.68,2.9979,0.0078
385.19846,392.4,-1.8555,0.0781
385.28003,713.7,-0.764,0.4538
385.29254,551.94,1.1585,0.2565
385.30591,566.1,-2.3391,0.0299
385.31003,483.36,5.8247,0
385.34598,546.9,3.0828,0.0067
385.34628,577.32,4.7638,1e-04
385.3465,630.84,-0.5822,0.5643
385.34659,672.54,1.6957,0.106
385.34686,774.6,-1.0794,0.2925
385.48779,713.76,-0.3422,0.7356
385.70148,550.62,-1.6913,0.1032
385.71091,625.62,-5.1816,0
385.74817,647.64,-1.7005,0.1027
385.75391,680.76,1.9512,0.0679
385.85052,558.36,-1.5039,0.1397
386.08163,450.24,1.116,0.2762
386.19934,582.54,0.1744,0.8631
386.21991,595.92,0.321,0.7512
386.23236,483.3,-3.8547,4e-04
386.24033,642.18,1.3339,0.1997
386.25836,695.34,-3.3767,0.0023
386.2879,736.92,0.192,0.8497
386.28989,452.58,2.0382,0.0595
386.28998,455.82,2.0598,0.0571
386.32651,500.64,0.2387,0.8134
386.32657,504.96,-0.1415,0.8888
386.33914,622.56,-0.0048,0.9962
386.71445,44.16,-3.7224,0.0011
386.742,658.68,-2.7873,0.0102
386.75046,737.28,-0.5134,0.6128
386.76004,705.9,-0.6933,0.4967
386.76123,40.92,-1.4116,0.1663
386.76151,579.3,-3.4988,0.0016
386.76172,713.64,2.3696,0.0297
386.84283,39.9,-1.1521,0.2592
386.87558,45.42,-5.5638,0
386.92477,36.18,3.1353,0.0058
386.95709,42.18,1.6398,0.1156
386.97034,294.78,1.9217,0.0737
387.04614,62.7,-2.4873,0.0172
387.07367,294.78,-0.9567,0.3444
387.0791,516.78,-0.3458,0.732
387.16232,582.66,0.6447,0.5267
387.16238,677.82,-1.1561,0.2614
387.18246,589.86,4.439,3e-04
387.19754,763.26,-5.4705,0
387.198,598.98,2.2647,0.037
387.24783,664.38,1.4105,0.1749
387.25049,561.6,-0.186,0.8534
387.25061,552.12,-0.9692,0.3391
387.25296,465.72,-4.2664,1e-04
387.2782,614.34,-1.3597,0.1839
387.28931,529.5,3.3324,0.0044
387.32352,642.9,0.6152,0.5465
387.32541,515.04,1.1926,0.2514
387.32571,591.72,-4.242,1e-04
387.34668,580.56,-0.8621,0.394
387.36206,618.18,-1.7518,0.0888
387.36234,687.06,-0.7158,0.4825
387.74994,680.7,2.1072,0.0501
387.758,743.46,0.5859,0.5642
387.76956,580.74,-6.6109,0
388.00797,319.2,-0.5553,0.5838
388.02011,82.38,-4.9734,0
388.07867,450.18,1.1658,0.2561
388.21182,506.82,-4.1173,5e-04
388.21201,498.84,-0.7114,0.4831
388.21521,595.92,0.5661,0.5769
388.25421,265.74,1.0558,0.3078
388.32095,600.72,-0.1281,0.8994
388.35492,637.74,-1.9675,0.0613
388.39365,529.44,0.0151,0.9881
388.52692,557.58,-3.5394,0.0012
388.71188,45.9,-4.0955,4e-04
388.71191,42.96,-5.1745,0
388.73041,665.94,4.3511,5e-04
388.75763,40.8,-2.2377,0.0319
388.75778,655.56,-5.6917,0
388.75897,576.3,-6.9287,0
388.85709,39,-0.1005,0.9205
388.87225,56.58,-2.772,0.0095
388.87238,45.42,-6.28,0
388.95276,216.66,-4.0594,4e-04
388.96823,294.72,1.9221,0.0736
388.99823,764.76,1.7118,0.1002
389.0567,62.28,-5.2969,0
389.08087,314.1,-2.8183,0.0063
389.10199,360.24,-0.5262,0.6036
389.11179,526.02,-3.2777,0.0018
389.19342,515.94,-0.646,0.5231
389.19815,763.56,-5.4058,0
389.19827,599.1,1.9725,0.0646
389.25363,244.98,-1.9006,0.0694
389.25592,676.68,-1.5154,0.145
389.2662,561.54,0.1414,0.8884
389.26859,490.2,-5.2031,0
389.26862,547.92,-2.174,0.0375
389.34113,584.1,-3.3275,0.002
389.34158,595.68,-2.6811,0.0115
389.5881,238.08,-2.4782,0.0179
389.58826,245.1,-2.5417,0.017
389.72687,701.64,-5.444,0
389.73837,685.02,6.4839,0
389.7384,671.46,4.025,9e-04
389.74927,589.62,-2.9517,0.0051
389.76532,663.24,-0.4687,0.6444
389.84454,404.88,-0.6615,0.5127
389.91022,323.46,-6.3665,0
389.92209,244.92,-2.7241,0.011
389.97327,54,0.3524,0.7282
389.97507,62.52,0.1765,0.8619
390.00323,319.26,-3.6391,6e-04
390.07471,696.96,0.6643,0.5135
390.07565,450.24,1.1117,0.2781
390.13602,462.3,-0.8076,0.4256
390.16974,514.8,-2.5992,0.0131
390.16986,508.26,-2.3902,0.0213
390.18512,584.4,0.08,0.9371
390.26968,561.72,0.375,0.7098
390.33649,610.98,-2.0839,0.0444
390.3367,626.04,-2.5811,0.0121
390.70935,43.26,-6.0091,0
390.70963,46.08,-4.1228,4e-04
390.74515,757.98,-4.4458,0
390.746,656.22,0.3256,0.7483
390.76425,706.32,-4.7268,1e-04
390.77298,691.38,-0.4204,0.6786
390.79956,40.56,-0.153,0.8794
390.90707,61.14,-1.4756,0.1504
390.94849,216.54,-4.8,0
390.966,294.42,1.9138,0.0747
391.10672,531.54,-1.0762,0.2896
391.12015,497.1,-0.912,0.3726
391.12219,40.68,-5.0228,0
391.18622,606.9,-1.4222,0.1625
391.21307,614.04,-4.2061,1e-04
391.22772,543,-4.2032,1e-04
391.25073,657.66,-0.8923,0.3827
391.28424,600.6,2.1369,0.0492
391.28427,504.66,-0.5237,0.6027
391.28427,496.44,-3.368,0.0013
391.28427,774.12,-2.316,0.025
391.2843,566.16,-2.4777,0.0181
391.28445,563.28,-1.1184,0.2732
391.28448,49.38,-3.1713,0.0038
391.35699,604.2,-2.3273,0.0277
391.35703,595.44,-1.6797,0.1032
391.35715,598.92,-1.5676,0.1286
391.49438,279.48,-1.6609,0.1075
391.74268,758.82,-5.2905,0
391.754,672.9,1.0771,0.2958
391.77213,740.04,-0.1018,0.9199
391.77216,714.12,-8.197,0
391.86905,44.16,-3.3033,0.0023
391.91891,61.86,-5.3274,0
392.20102,593.1,1.0883,0.2907
392.22226,595.92,-0.2258,0.8234
392.25754,476.76,0.6814,0.5047
392.25848,680.94,-1.6506,0.1122
392.28799,205.56,-1.9672,0.0565
392.33633,556.2,-0.8159,0.4181
392.70602,46.02,-3.8806,8e-04
392.7063,43.14,-5.6185,0
392.70782,544.56,-4.5625,0
392.73233,658.68,-1.1831,0.2512
392.74875,343.02,1.027,0.3207
392.76187,698.1,2.5968,0.0196
392.78003,752.76,1.4937,0.152
392.79593,40.56,-0.1482,0.8831
392.85092,53.58,1.2516,0.2253
392.87436,754.98,0.4176,0.68
392.90305,43.2,-0.8325,0.4148
392.94559,36.66,0.9332,0.3614
393.01141,319.26,-3.7769,4e-04
393.06305,61.02,-0.3589,0.7229
393.06332,45.42,-4.5163,0
393.07135,440.58,-4.2559,1e-04
393.14304,205.56,4.1084,9e-04
393.15842,497.1,-2.8257,0.0085
393.20947,265.74,1.0652,0.3036
393.22305,224.58,2.3976,0.0299
393.26624,713.76,-0.314,0.7566
393.28607,440.52,-1.3819,0.1757
393.29767,601.74,-0.0497,0.9606
393.29987,575.7,-2.9885,0.0045
393.33505,591.72,-2.5249,0.0173
393.37268,602.88,-1.9423,0.0594
393.49719,440.58,-4.2758,1e-04
393.58139,519.42,-1.7322,0.0878
393.68729,550.62,-0.5803,0.5687
393.74014,680.82,1.4207,0.175
393.74091,694.86,-3.6343,0.001
393.75153,567.6,1.4086,0.1735
393.78702,620.58,2.1078,0.0462
393.85101,557.7,-3.8205,3e-04
393.88458,47.4,-1.6033,0.1198
393.88757,216.48,-5.0713,0
