"mz","rt","t.score","p.value"
577.98242,341.39,-2.0699,0.054
578.00596,397.83,10,0
578.30328,1022.28,-1.0247,0.3163
578.24757,578.99,-3.9492,0.001
578.56308,80.59,-2.595,0.024
578.49065,1619.76,-1.0655,0.3072
578.72316,1646.94,1.621,0.1208
578.72402,1674.33,-1.086,0.2881
578.76909,1622.95,-0.0194,0.9847
578.73159,87.01,0.0383,0.97
578.86668,99.32,-2.5439,0.0187
579.30704,1022.64,-0.6372,0.5306
579.39316,1152.87,-4.6182,2e-04
579.49985,1619.64,-1.8718,0.0817
579.67093,85.31,-1.1274,0.2708
580.30306,1022.31,-1.2036,0.2415
580.31905,1064.55,0.943,0.3613
580.28925,946.63,0.3565,0.7244
580.39278,1224.87,2.002,0.0763
580.50504,1620.14,-0.9061,0.3733
580.62931,81.46,-2.4309,0.0294
580.50682,70.76,1.737,0.1064
580.72527,1622.94,-5.2756,0
580.72741,1645.07,3.4777,0.0037
580.72657,1674.39,1.9741,0.0766
580.72728,1661.31,1.4693,0.1713
580.75571,86.53,-1.7126,0.1054
580.81969,98.8,-1.6082,0.1199
581.30738,1021.75,-0.4084,0.6876
581.32375,1063.84,0.9521,0.3529
581.45686,1248.74,-1.4686,0.1623
581.51829,1619.91,-0.4544,0.6547
581.5882,82.6,-1.5392,0.1367
581.95563,102.29,-2.1887,0.0381
581.74567,87.12,1.3071,0.2097
581.81459,339.36,-3.0051,0.0067
582.31765,1063.66,1.1582,0.2616
582.2392,1018.2,-2.3452,0.0275
582.25511,629.68,-1.5459,0.1405
582.46028,1248.74,-1.1059,0.2858
582.62138,82.92,-1.7409,0.0953
582.5089,1621.4,4.8467,2e-04
582.5035,71.31,2.8784,0.0162
582.72554,1645.11,1.5564,0.1466
582.72469,1678.73,8.2723,0
582.72451,1662.47,6.4677,0
582.7236,1671.61,8.0816,0
582.81234,103.35,-0.0307,0.976
582.7575,86.29,-4.7335,1e-04
582.72525,1622.84,-6.3146,0
583.13072,1248.53,-1.0388,0.3147
583.32095,1063.33,-0.379,0.7086
583.41021,1377.44,0.2457,0.8109
583.59206,82.71,0.1083,0.915
583.55241,1306.73,-0.8312,0.4137
583.70798,85.44,-0.4239,0.6759
583.94969,398.21,-2.8306,0.0115
584.24048,1021.01,-2.7227,0.0129
584.3076,1103.62,1.5621,0.1351
584.48575,1303.97,-3.0476,0.0062
584.6001,82.87,-0.9566,0.3495
584.50149,71.54,2.68,0.0162
584.67147,1647.5,0.5864,0.5654
584.50377,1621.16,-1.0553,0.3082
584.67042,1670.83,-1.3424,0.1912
584.76642,1121.04,-2.0923,0.0517
584.80907,1077.08,0.3943,0.6972
584.76526,1151.81,-0.7794,0.4431
584.80754,984.44,3.883,0.001
584.80718,966.5,2.3674,0.0262
584.77562,86.25,-1.7728,0.0973
584.80944,1622.44,-9.2103,0
584.85344,98.46,0.2873,0.7795
585.34575,875.2,-0.5881,0.5616
585.24439,1022.24,-2.6867,0.0142
585.42498,1619.82,0.3028,0.7663
585.51136,1306.94,0.7567,0.4609
585.51205,1328.12,-2.5402,0.0175
585.48841,1348,-3.4165,0.0035
585.58731,79.28,0.6353,0.5389
585.94621,398.18,10,0
585.8168,91.23,-0.4602,0.6492
586.31668,965.98,1.0759,0.298
586.34762,873.62,-0.4433,0.6612
586.38231,1619.85,1.3292,0.2165
586.49215,1347.88,-2.8257,0.0108
586.51506,1307.75,0.3338,0.7416
586.51531,1328.66,-1.0083,0.3274
586.64179,83.6,-1.6167,0.1234
586.499,71.79,3.4849,0.0049
586.67667,1645.55,0.1663,0.8699
586.67525,1623.37,0.4466,0.6602
586.67351,1674.49,2.1538,0.0571
586.67448,1664.92,1.082,0.2941
586.80938,90.67,0.317,0.7538
587.07506,1227.99,-0.3362,0.7399
587.31824,964.78,0.6296,0.538
587.36007,626.27,-4.0463,5e-04
587.43806,1619.68,-1.9413,0.0659
587.51395,1308.05,0.6535,0.5248
587.51138,1326.07,-2.2479,0.0402
587.58162,80.35,-0.6564,0.5223
587.82457,94.93,-0.8006,0.4336
588.33249,1022.11,-0.9279,0.3633
588.26193,1063.89,1.0447,0.3091
588.33323,1005.3,-2.4148,0.0234
588.33152,973.56,1.7387,0.113
588.36333,626.25,-4.3966,2e-04
588.51329,1324.04,-1.2582,0.2294
588.51621,1306.7,-1.6006,0.1274
588.58973,82.69,-1.962,0.0617
588.6693,1623.33,-0.8179,0.4214
588.7496,1646.66,0.2251,0.8249
588.67439,1673.45,5.9026,0
588.85107,103.44,-1.9367,0.067
588.76248,88.21,-2.1448,0.0461
589.07565,1249.46,-2.3372,0.0295
589.3354,1022.02,-0.9289,0.3627
589.26597,1063.41,1.4666,0.1603
589.30306,546.62,-1.4277,0.1692
589.36682,626.44,-4.4427,2e-04
589.44727,1619.91,-1.4828,0.1603
589.57493,80.74,-1.1869,0.2513
589.51387,1324.06,-0.7242,0.4851
589.74419,86.7,0.2368,0.8161
589.95855,397.81,10,0
589.83608,341.49,-2.9964,0.006
590.26265,1064.04,0.9531,0.3508
590.33785,1022.17,0.0707,0.9443
590.34524,1011.45,1.4521,0.1773
590.36731,627.94,-4.0979,5e-04
590.54583,79.91,-2.7078,0.0176
590.546,69.41,-4.5914,3e-04
590.4925,1620.33,0.9018,0.3801
590.67834,85.31,-1.3739,0.184
590.75456,1622.94,-8.4551,0
590.75583,1645.66,1.5097,0.1442
590.75447,1670.84,5.2872,0
590.75339,1658.35,7.711,0
590.84392,108.02,0.0503,0.9606
590.99668,337.64,-2.4521,0.0253
590.88198,92.88,-0.7201,0.4832
591.32469,497.71,-1.4876,0.1551
591.33961,1022.46,-0.7049,0.4872
591.34898,1064.29,2.4821,0.023
591.46377,1620.09,0.5737,0.5786
591.41593,1319.98,2.2688,0.0445
591.49976,1371,0.5529,0.5916
591.46339,1349.65,1.771,0.11
591.38999,1151.29,1.7507,0.1115
591.57455,81.79,-1.2705,0.2213
591.81252,88.39,-0.3863,0.7035
591.83515,341.67,-1.6821,0.1098
591.99852,337.64,-2.4286,0.0265
591.98344,105.14,-2.4901,0.0198
592.32495,1101.82,1.7598,0.0992
592.26811,1018.24,-2.3431,0.0273
592.36417,1129.19,-0.0155,0.9878
592.352,1064.76,1.0947,0.2901
592.46659,1360.48,1.6137,0.1398
592.39395,1150.88,1.8074,0.1026
592.54076,79.35,-2.012,0.0674
592.46881,1620.14,0.6966,0.5
592.67603,84.85,-2.5151,0.0194
592.75333,1622.99,-2.4194,0.0247
592.70156,1645.72,-1.9184,0.0726
592.75144,1664.82,3.7961,0.0032
592.75444,1675.21,3.2489,0.0049
592.99422,337.51,-2.5377,0.0212
593.04141,645.89,3.888,0.0036
593.26944,1017.73,-2.2579,0.0329
593.36747,1128.67,-0.0038,0.997
593.47939,1620.03,-0.4234,0.6797
593.57123,81.46,-0.6912,0.4976
593.47802,1370.1,1.7129,0.1055
593.47876,1350.09,2.3811,0.0382
593.69385,84.97,0.1297,0.8986
593.9699,338.85,10,0
593.97814,398.52,10,0
593.88268,91.71,0.707,0.4928
594.34087,1101.14,0.983,0.3356
594.30536,1005.86,0.8994,0.3825
594.48439,1620.01,-0.2281,0.8236
594.5373,78.6,-2.1053,0.0578
594.48149,1348.32,2.2382,0.0493
594.7001,1647.17,1.1294,0.2707
594.70113,1674.73,0.3695,0.716
594.6935,3.37,0.1614,0.8748
594.6973,53.06,-4.9149,1e-04
594.70636,86.43,0.4951,0.6274
594.84234,115.38,-2.6579,0.0179
594.96565,867.92,2.176,0.045
595.29012,868.59,-0.5947,0.561
595.44254,1619.55,-0.4828,0.6333
595.49423,1361.74,1.1488,0.2787
595.49506,1619.77,-0.069,0.9458
595.58205,82.8,-1.0892,0.2867
596.29385,868.73,-0.6726,0.5106
596.26432,946.81,0.2253,0.8235
596.53478,78.57,-1.6765,0.1202
596.49714,1619.91,0.2167,0.8312
596.70092,1677.83,1.4001,0.1913
596.70104,1664.28,2.5749,0.0188
596.70994,86.57,0.482,0.6392
596.7042,1647.05,0.1359,0.8938
596.70245,1623.28,-3.8197,0.0012
596.86181,104.41,-4.5938,1e-04
597.10058,1222.69,-0.0727,0.9428
597.30637,920.12,0.269,0.7917
597.34381,1157.59,2.5632,0.03
597.43081,1248.72,0.1461,0.8862
597.55893,81.3,-1.5274,0.1469
597.50261,1619.7,0.1192,0.9066
597.70936,86.01,0.9865,0.3399
598.21304,1018.51,-2.3282,0.0281
598.29069,1063.4,1.5609,0.138
598.30878,921.49,0.4145,0.6848
598.28953,1007.68,2.8161,0.0199
598.34575,1155.89,2.8205,0.0197
598.43512,1248.1,0.122,0.9049
598.53424,78.94,-0.0946,0.9255
598.47446,1620.12,2.466,0.023
598.70233,1647.86,0.0364,0.9714
598.70089,1673.94,2.629,0.0239
598.70919,86.2,-0.7698,0.4493
598.70001,1623.17,-1.6945,0.1042
598.78722,121.87,-2.4583,0.021
598.77866,1642.84,6.259,0
598.87899,102.69,-3.5709,0.0018
599.29438,1064.07,1.7317,0.1034
599.32205,983.19,0.7366,0.4776
599.29243,1008.36,2.6098,0.0281
599.36035,1159.59,0.0143,0.9888
599.43216,1246.73,0.3936,0.7006
599.52082,1619.55,0.8767,0.3929
599.55802,81.58,-1.3165,0.2035
599.85872,98.03,-1.5137,0.1437
599.98748,397.83,10,0
600.28908,1063.34,1.0836,0.2894
600.32524,983.27,0.6002,0.5608
600.28592,542.55,0.2602,0.7973
600.28786,1008.72,2.6923,0.0242
600.4741,72.25,2.0878,0.0612
600.36373,1159.12,0.7409,0.4688
600.47366,1620.21,2.3701,0.0291
600.58501,83.42,-3.7858,0.001
600.64852,1642.92,-0.1101,0.9136
600.64935,1655.58,-2.5437,0.0211
600.64879,1672.22,-5.276,0
600.7829,1623.1,-1.4012,0.1769
600.78695,88.79,0.9759,0.3408
601.29176,1063.19,0.8728,0.4
601.32804,982.69,1.1512,0.2755
601.46201,1348.68,-2.7565,0.0133
601.57599,81.61,0.1006,0.9212
601.76004,88.01,-0.7769,0.4442
602.30302,1019.1,-0.8157,0.4243
602.46555,1348.56,-2.5115,0.0216
602.57884,82.04,-2.7021,0.0127
602.70077,85.83,-1.1694,0.2601
602.72794,1646.7,0.7561,0.4571
602.65221,1625.14,-2.304,0.0331
602.65089,1671.44,0.1913,0.8506
602.72656,60.52,1.1974,0.2545
602.78495,1116.82,0.7588,0.4556
602.72416,6.04,-2.2106,0.0449
603.06707,642.7,4.1284,0.0025
603.30728,1019.1,-0.4205,0.6806
603.34163,1154.67,-1.6445,0.1155
603.44168,1185.63,-2.8143,0.0109
603.46674,1349.01,-2.7242,0.0137
603.47536,1619.27,-0.0069,0.9945
603.57222,81.37,-0.3108,0.7592
603.86678,99.16,-1.4031,0.1798
604.23571,1063.45,1.7646,0.0982
604.3047,1019.81,-0.0415,0.9674
604.46389,1346.58,-1.4084,0.1794
604.47222,1619.68,2.2076,0.0488
604.57737,82.56,-1.5679,0.1379
604.56715,1623.74,0.8239,0.4229
604.72178,5.57,-1.6988,0.1106
604.64873,1676.57,6.2761,1e-04
604.72608,1646.46,-0.5463,0.594
604.72067,867.67,0.3635,0.7207
604.82745,95.32,1.9496,0.067
604.82376,110.05,-2.2818,0.0362
605.23952,1063.12,0.2839,0.7788
605.30772,1018.65,0.1893,0.8534
605.27528,566.2,-1.8003,0.0896
605.33617,100.62,1.7613,0.1077
605.4623,1619.68,2.5216,0.0255
605.40981,625.05,-3.5445,0.0025
605.40552,1170.04,1.2646,0.2303
605.55156,81.13,-0.6793,0.507
605.75516,87.1,-0.7691,0.4502
605.81839,342.32,-2.9694,0.0077
605.93348,399.94,10,0
606.23341,1063.62,1.2545,0.2268
606.30514,981.38,-1.2542,0.2223
606.23171,1008,2.6373,0.0266
606.5376,79.07,-0.4481,0.6608
606.47166,1620.14,0.9617,0.3544
606.73227,1623.15,-5.7911,0
606.73161,1644.92,3.9955,0.0022
606.73051,1672.6,5.3169,1e-04
606.81812,95.08,1.9088,0.0773
607.238,1063.87,1.8775,0.0813
607.38851,1322.43,1.832,0.0866
607.4761,1226.28,-4.4282,3e-04
607.54737,80.37,-1.3484,0.1938
607.75438,87.28,-0.2792,0.7835
608.31799,1063.47,1.0936,0.2904
608.31804,1010.09,2.7132,0.0235
608.31925,1040.17,1.0388,0.3118
608.51607,78,1.5016,0.1489
608.47949,1226.34,-3.9173,0.001
608.50742,1620.96,2.2983,0.039
608.67048,10.91,-2.9739,0.0065
608.6742,57.72,-3.908,0.0018
608.7384,86.97,-1.5461,0.1348
608.72994,1623.29,-1.6014,0.1267
608.68018,1644.26,0.9855,0.3336
608.68074,1654.83,-3.1198,0.0061
608.7305,1663.98,4.3345,4e-04
608.73087,1675.88,3.5986,0.0052
608.89969,93.38,-2.4418,0.0254
609.32253,1063.33,1.2292,0.236
609.3426,626.51,-2.5646,0.0179
609.25502,482.99,1.0024,0.3305
609.28413,1010.51,0.9746,0.3551
609.51172,1305.88,-4.4529,2e-04
609.43136,1619.74,-0.2778,0.7862
609.63471,81.93,-1.6129,0.1188
609.51027,1253.17,0.0428,0.9662
609.89438,341.86,-2.1835,0.0383
609.79427,92.77,0.1484,0.8832
610.32501,1063.99,2.1315,0.0503
610.27644,1003.62,0.2244,0.8249
610.34684,626.63,-2.3506,0.0276
610.51406,77.41,2.2373,0.0345
610.51515,1305.72,-5.3635,0
610.51352,1254.34,-0.4168,0.6802
610.67654,1647.71,-3.7171,0.001
610.67403,61.57,-0.0877,0.9308
610.67456,1674.02,-0.6467,0.5235
610.63803,1627.74,-1.2253,0.2347
610.67351,1662.23,0.0345,0.9728
610.72816,85.24,0.346,0.7339
610.99989,336.7,-2.4155,0.0273
610.86906,102.73,-1.4132,0.1718
611.33099,1063.22,-0.1828,0.8564
611.44048,1619.68,-0.2642,0.7961
611.34915,627.14,-2.7227,0.0114
611.52784,1323.48,-2.5155,0.0208
611.50824,1250.35,-1.6265,0.1292
611.52706,1342.27,-0.2897,0.7761
611.52695,1306.59,-3.6557,0.0018
611.57104,82.64,-0.148,0.8843
611.74106,87.41,-1.207,0.2428
611.90483,102.24,-4.1061,4e-04
612.33018,1019.46,-0.5466,0.5919
612.53117,1323.42,-3.8954,8e-04
612.45334,1620.16,-0.6468,0.5262
612.51066,1249.48,-0.4483,0.6619
612.52952,1341.59,0.4961,0.628
612.53093,1305.31,-3.8031,0.0013
612.59049,82.52,-0.9774,0.342
612.67678,1676.46,1.7674,0.0949
612.68358,1645.68,0.0267,0.9791
612.68062,1623.25,0.3782,0.7096
612.67763,1662.65,1.2193,0.2495
612.7305,84.99,-1.4515,0.1719
612.86215,96.55,0.3532,0.7297
612.99279,337.64,-2.4511,0.0254
613.33416,1019.6,-2.7005,0.013
613.36077,614.16,-6.6859,0
613.45532,1619.52,-1.6195,0.1215
613.36192,627.42,-4.7838,1e-04
613.53947,1323.11,-3.6024,0.0021
613.53824,1370.02,-0.8724,0.3931
613.52553,1347.3,-3.7065,0.0012
613.56051,81.26,0.9971,0.3341
613.79936,87.44,-0.1758,0.8633
614.26462,1063.77,1.6826,0.1122
614.34883,1047.57,-0.9603,0.3482
614.26083,1019.44,4.5278,1e-04
614.27565,1096.21,0.5629,0.5794
614.2632,1009.23,3.7853,0.0027
614.36392,614.7,-5.9928,0
614.4598,1620.04,-0.9777,0.346
614.54377,1324.46,-3.3334,0.0036
614.59202,82.75,-2.695,0.0124
614.52888,1347.24,-1.446,0.1712
614.67774,1663.43,4.0399,0.0016
614.67782,1676.88,5.3452,1e-04
614.62414,574.66,0.8492,0.4036
614.6821,1645.62,0.7944,0.4434
614.67635,1623.1,-11.1553,0
614.62616,556.85,-1.9948,0.0619
614.69122,546.97,-1.4214,0.1792
614.79558,88.83,0.9552,0.3637
614.88603,97.87,-1.2418,0.2274
614.85162,107.4,-4.3924,6e-04
615.10415,424.75,-2.8331,0.0095
615.26881,1063.62,1.2072,0.2426
615.46343,1619.99,0.2805,0.7844
615.34784,94.51,0.7504,0.4678
615.53056,1348.72,-3.7984,0.0021
615.57449,81.28,-0.1055,0.9171
615.8416,340.07,-1.3984,0.1753
615.93422,398.52,10,0
616.2036,574.09,-4.0215,7e-04
616.10814,424.37,-2.0309,0.0532
616.26313,1063.64,1.666,0.113
616.29425,1196.18,3.2939,0.0069
616.2765,1096.61,0.5821,0.5659
616.25365,619.39,-1.166,0.2597
616.36453,1110.2,-0.7301,0.476
616.55446,81.63,-2.388,0.0329
616.55936,69.84,-5.7751,0
616.45579,1620.17,2.1463,0.0442
616.54151,1371.32,2.1903,0.0466
616.67901,85.02,-0.1469,0.8847
616.7623,1623.14,-2.6587,0.0151
616.66835,1643.32,3.8832,0.0018
616.84583,104.88,-1.9425,0.0721
616.75984,1676.67,6.6514,0
616.75957,1661.88,0.888,0.3849
616.93234,90.92,-2.3364,0.0318
617.26672,1063.65,1.4648,0.1617
617.47726,1619.91,-0.325,0.749
617.55311,82.03,-1.1319,0.2707
617.90393,399.94,10,0
618.26456,1064.58,0.4738,0.6398
618.29205,1193.12,3.3999,0.0049
618.55094,81.69,-2.641,0.0193
618.53534,1621.28,1.1377,0.2684
618.62304,1635.73,-0.4874,0.6369
618.69883,4.84,-2.0575,0.0507
618.62288,1675.69,2.1583,0.0529
618.70303,55.73,-2.5742,0.0213
618.62401,1660.15,1.1042,0.289
618.67672,85.74,-1.7113,0.099
618.70766,1647.88,0.0914,0.9284
618.76085,1623,-12.0242,0
618.75867,1663.57,9.3359,0
618.76152,1191.24,0.2512,0.8042
618.75876,1675.95,10.5277,0
618.90483,93.44,-2.4628,0.0227
619.29005,873.22,-0.7657,0.4557
619.54999,81.46,-2.1963,0.0405
619.71244,84.85,-3.1567,0.0042
619.89545,103.55,-2.0076,0.0576
620.29387,872.98,-0.8464,0.4109
620.54818,81.76,-1.8499,0.0798
620.49818,69.61,1.6203,0.1274
620.53996,1624.73,-0.3136,0.7565
620.70566,1671.52,-1.1034,0.2809
620.68105,84.63,-1.7828,0.0947
620.70556,1647.38,2.7569,0.0109
620.84477,100.15,0.6195,0.5453
620.7645,1623.27,-4.8209,1e-04
621.02933,1247.69,-0.0011,0.9991
621.30623,905.29,0.9214,0.3767
621.29554,873.66,-0.7494,0.465
621.3058,1619.35,1.5873,0.1458
621.5472,81.59,-2.3566,0.0265
621.52315,71.35,1.0032,0.3281
621.66494,83.44,-1.6701,0.1069
621.86535,95.64,-1.4368,0.1637
622.16919,329.41,-3.5236,0.0026
622.29086,1020.97,1.3488,0.1944
622.31089,903.47,0.7361,0.4782
622.30758,1619.56,1.4085,0.1912
622.5443,81.69,-1.953,0.0618
622.49257,71.85,1.8287,0.0815
622.70699,1623.05,-1.7051,0.102
622.70687,1644.55,2.6099,0.0253
622.70688,1674.03,3.2242,0.0078
622.70581,1660.52,3.7531,0.004
622.74378,83.9,-4.2995,6e-04
623.17182,329.66,-3.4064,0.0034
623.29436,1021.18,1.1317,0.2718
623.30273,1619.2,1.8629,0.095
623.54306,80.68,-0.7715,0.4478
623.72966,84.15,0.5015,0.6214
623.88535,95.19,-4.2839,4e-04
624.1679,329.54,-3.6391,0.002
624.29372,1063.62,0.8487,0.4102
624.30411,1096.01,1.5278,0.1493
624.3402,537.25,-0.5248,0.6053
624.34099,554.36,-1.4524,0.1646
624.29441,1040.11,2.0863,0.0494
624.30324,1619.56,1.6172,0.1395
624.29152,1008.52,3.684,0.0038
624.29052,1020.45,2.6186,0.0253
624.54672,82.28,0.9737,0.3486
624.70124,1622.97,-0.5832,0.5654
624.48946,72.37,1.9812,0.0668
624.70459,1644.31,3.2357,0.0076
624.6577,1655.85,-2.6644,0.0153
624.70535,1673.33,4.4639,7e-04
624.6523,55.91,-3.4297,0.0021
624.64682,7.74,-6.6216,0
624.79659,104.04,0.0283,0.9778
624.73917,83.19,-5.6594,0
624.79306,95.71,1.3901,0.1961
625.29674,1063.33,1.4661,0.1618
625.31636,626.77,-2.8543,0.009
625.34457,537.33,-0.1527,0.8804
625.30979,1096.46,0.1752,0.8623
625.32312,509.12,-2.0434,0.0568
625.22887,481.49,0.1626,0.8722
625.29504,1008.04,2.4443,0.0339
625.34516,554.71,-1.4435,0.1671
625.54383,1352.55,-2.8806,0.008
625.53959,81.14,-1.3789,0.1856
625.73305,84.93,-0.7684,0.452
625.87046,340.48,-3.4352,0.0022
626.32228,1195.3,3.1516,0.0098
626.347,553.21,-1.3593,0.1918
626.30749,1097.35,0.2493,0.8053
626.29407,1008,2.786,0.0209
626.33704,98.14,1.0926,0.2969
626.29573,1063.85,1.3129,0.2082
626.48627,72.76,1.9646,0.0761
626.54679,1352.97,-2.7137,0.0117
626.58312,83.59,-2.2514,0.0379
626.63375,1623.25,-1.5441,0.1356
626.65398,1647.64,-0.7671,0.453
626.65095,1639.88,1.1532,0.2716
626.65357,1655.68,-0.8412,0.4141
626.64722,6.42,-0.0357,0.972
626.64956,55.77,-0.2464,0.8083
626.6472,27.62,-0.2434,0.8105
626.73554,83.63,-5.5441,0
626.87466,105.78,-2.3636,0.0266
626.84571,93.34,-0.2271,0.8226
626.79332,1622.66,-16.3669,0
626.97295,338.03,-2.4337,0.0263
627.29929,1063.13,1.3909,0.1818
627.32617,1196.07,2.4375,0.0288
627.37675,643.81,-7.0249,0
627.43808,1619.34,-0.2121,0.8354
627.53722,81.55,-1.1856,0.2517
627.55762,1373.5,0.7714,0.4514
627.67885,85.17,0.9579,0.3564
627.89295,341.65,-2.5989,0.0187
628.23551,1021.23,1.938,0.0729
628.3217,1196.81,3.205,0.008
628.35219,101.93,0.1959,0.8478
628.53489,81.15,1.2462,0.2317
628.37957,643.82,-5.9815,0
628.48308,1620.76,-0.0611,0.9518
628.52171,1374.56,-1.7528,0.0974
628.65081,1672.97,2.1406,0.0527
628.65771,1646.28,0.5409,0.594
628.65894,84.61,-1.4169,0.1741
628.65623,1623.09,1.7083,0.1033
628.65284,1659.22,1.9241,0.068
628.79052,1117.28,-2.3958,0.0252
628.73243,596.74,-1.1833,0.2654
628.73457,623.53,-3.1144,0.0052
628.73427,613.6,0.1707,0.8662
628.97007,338.23,-2.4475,0.0255
628.85138,102.04,0.5628,0.5825
629.12007,437.75,-2.1957,0.0378
629.23917,1021.45,0.6511,0.5217
629.45613,1619.55,-1.2224,0.2415
629.53648,81.79,-1.8008,0.0904
629.80801,93.88,-0.6767,0.5058
629.96014,106.24,-4.1784,4e-04
630.2341,1021.19,1.8533,0.0853
630.25098,1097.07,0.6738,0.5083
630.32065,625.98,10,0
630.46174,1619.82,-0.2139,0.8332
630.57264,82.01,-0.1756,0.8624
630.72985,1646.76,1.0572,0.3065
630.6512,1622.94,-1.6627,0.1124
630.65444,1678.55,4.9952,2e-04
630.80531,89.68,-0.4204,0.6817
631.23794,1020.26,0.8582,0.4048
631.24291,566.26,0.6003,0.5545
631.32409,625.93,-2.0507,0.056
631.25561,1095.84,0.9055,0.3759
631.47305,1619.45,-2.5573,0.0177
631.53859,81.38,0.2717,0.7896
631.63566,83.73,-0.4606,0.652
631.88151,398.35,10,0
631.90793,98.59,-2.1502,0.0417
632.25032,1096.61,0.6307,0.5345
632.24615,565.29,0.3461,0.732
632.26751,1196.41,3.0857,0.0085
632.2768,624.85,10,0
632.31889,1021.04,0.4015,0.6935
632.52959,81.06,-3.8421,0.0013
632.53177,69.33,-4.9567,1e-04
632.51096,1619.8,3.802,0.0033
632.59791,1656.14,2.1046,0.0481
632.70575,84.86,-2.5243,0.0187
632.73537,1644.33,0.3847,0.7077
632.73365,1671.31,6.5734,1e-04
632.82189,112.8,-0.5772,0.5737
632.69399,950.38,-0.2754,0.7852
632.73663,992.92,2.1925,0.0542
632.73763,1622.94,-13.0486,0
632.823,98.28,0.4117,0.6888
632.98131,337.68,-2.4078,0.0277
633.32278,1020.82,1.5742,0.1339
633.32162,970.04,2.2205,0.0534
633.46441,1619.68,0.966,0.3484
633.51221,1252.51,-3.2948,0.0041
633.53326,81.08,-2.1116,0.0448
633.72294,86.66,-0.2203,0.8283
633.87868,399.35,10,0
633.85852,341.9,-1.9681,0.0656
634.33463,1096.54,0.4316,0.67
634.26625,1196.44,2.9172,0.0122
634.32521,1020.66,1.8111,0.0824
634.52497,80.76,-2.3127,0.0396
634.51678,1252.52,-3.3081,0.0041
634.51049,1620.15,1.548,0.1347
634.59665,1673.61,6.4834,0
634.68175,1646.96,-1.8682,0.0764
634.5679,67.37,-0.944,0.3552
634.67618,4.86,-4.3148,2e-04
634.68162,54.2,-5.6468,0
634.67669,21.21,-3.1964,0.0055
634.6517,84.83,-1.5147,0.1461
634.73431,1622.98,-2.6646,0.0131
634.73303,1671.7,6.9285,0
634.73471,1643.32,7.1424,0
634.73323,1655.37,9.541,0
634.97812,338.52,-2.6049,0.0185
635.33838,1096.22,0.315,0.7554
635.35112,508.42,-1.6223,0.123
635.52791,1304.1,-3.1786,0.004
635.50472,1338.51,-6.899,0
635.52474,80.77,-1.182,0.2566
635.73617,88.7,1.2765,0.2228
635.96471,398.52,-2.8854,0.0103
635.90033,343.87,-2.8922,0.0092
636.34226,1096.87,-0.0568,0.9552
636.34856,1124.38,3.5001,0.0066
636.351,1195.91,3.5389,0.0043
636.2606,1022.08,-0.5801,0.5684
636.52169,80.73,-2.402,0.031
636.53113,1304.58,-3.5847,0.0016
636.51652,1621.45,-1.7987,0.0875
636.5085,1338.45,-5.1732,1e-04
636.6805,1645.3,2.2386,0.0453
636.67929,53.03,-2.265,0.0422
636.67879,1669.88,1.0588,0.2998
636.69356,86.25,0.8591,0.405
636.73696,1623.22,-4.0261,6e-04
637.08604,424.77,-1.4257,0.1661
637.26467,1022.88,-1.421,0.1676
637.35503,1195.39,3.1721,0.009
637.54402,1343.41,-3.4942,0.0018
637.54434,1324.96,-4.8651,1e-04
637.52429,80.9,0.0902,0.9292
637.86491,94.35,-1.2638,0.2188
638.08988,424.86,-1.0636,0.2979
638.26484,1021.24,1.2636,0.2241
638.46469,1620.14,-0.8302,0.4158
638.44409,1367.55,2.0091,0.0754
638.51819,80.09,-2.3607,0.0265
638.54768,1343.56,-3.7013,0.0012
638.5475,1324.2,-4.4015,4e-04
638.68222,1622.89,-1.8446,0.0808
638.68768,84.22,0.1103,0.9141
638.68153,1646.35,-0.1165,0.9093
638.68022,1672.87,2.1175,0.0522
638.68225,1662.28,2.4468,0.0341
639.0008,1251.77,-0.6583,0.5173
639.2682,1021.39,1.3275,0.2047
639.41347,1247.72,-0.3266,0.749
639.55848,1348.93,0.0199,0.9843
639.55808,1374.75,-3.0361,0.0061
639.54577,82.02,-2.8019,0.0095
639.86388,101.93,-2.5171,0.0217
640.28071,1096.35,0.6254,0.5375
640.26368,1021.23,1.4354,0.1698
640.28975,591.48,10,0
640.46269,71.31,2.4323,0.0351
640.56158,1349.63,-0.1505,0.8815
640.46563,1620.21,0.3545,0.7261
640.39659,950.01,-0.0293,0.9769
640.60462,82.38,-3.4045,0.0027
640.68214,1645.2,3.5472,0.0056
640.67994,1676.77,5.0237,1e-04
640.62607,64.66,-0.576,0.57
640.68159,1662.04,9.8224,0
640.62222,5.88,-2.3674,0.0346
640.68024,1623.1,-9.5896,0
640.62486,22.92,-2.6735,0.0174
640.62685,40.47,-4.6815,3e-04
640.81306,91.63,0.8486,0.4155
641.26642,1021.72,1.3158,0.2059
641.28393,1096.16,0.5388,0.5956
641.56358,1348.51,-0.4716,0.6413
641.57125,1375.16,2.0401,0.0698
641.57234,1394.56,3.0375,0.0127
641.54285,82.17,-0.3573,0.7246
641.68993,871.48,2.1268,0.0562
642.27993,1096.6,0.0853,0.9327
642.29608,1195.1,2.5393,0.0283
642.26329,1019.79,0.4711,0.6421
642.45966,71.61,2.9107,0.0151
642.45967,1620.74,0.6657,0.518
642.56654,1349.27,0.4564,0.6522
642.57525,1372.81,2.0148,0.072
642.57617,1394.68,3.2341,0.0096
