File path	File name	MS1 count	MSMS count	Precursor mz	Precursor type	Rank	InChIKey	SMILES	Score	Database
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	30	YRUXDYYQHRQPTP-MQRVEMJUNA-N	OCC1COC(OC2CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C2CC)(C)CC1	5.5571	LipidMAPS=LMST01080063,COCONUT=CNP0085968
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	31	IWGWPVDUFIKVSN-XFJIKMMINA-N	O=CC12CC(O)C3C(CC=C4CC(O)CC(O)C43C)C2CCC1C(C)CCC(C)C(C)C	5.5563	UNPD=UNPD139512,COCONUT=CNP0264703
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	32	RAPOCBSGSDLPRY-FGHZURRLSA-N	OC1CCC2(C)C3CCC4(C(=CCC4C(C=CC(C)C(C)C)C)C3C(O)C(O)C2(O)C1)C	5.5562	UNPD=UNPD219398,NPA=NPA012831,COCONUT=CNP0214072
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	33	VFICMKUQMAPCOK-BVIGAXKXNA-N	O=C(CCCCCCCC=CCCCCCCCC)CC(O)CCC1=CC=C(O)C(O)=C1	5.5473	UNPD=UNPD133882,COCONUT=CNP0399907
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	34	HYXMCEWNLCPXOD-BRQMZEFLNA-N	OC1CCC2(C)C3C(=CCC2C1(O)C)CC4(C)CCC5C(O)(C)C(O)CCC5(C)C4CC3	5.5457	UNPD=UNPD75386,COCONUT=CNP0103029
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	35	ARFRYDAESWEWTO-XMFSSSTANA-N	OC1C=C2C(CCC3(C)C(CCC23O)C(C=CC(C)C(C)C)C)C4(C)CCC(O)CC14O	5.5448	UNPD=UNPD199072;UNPD47345;UNPD226603,COCONUT=CNP0163209
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	36	ORJCVBFQWXNRJY-BNMVFICBSA-N	O=C1C2(O)C(CCC3(C)C(CCC23)C(C)CCC(C)C(C)C)C4OC54CC(O)CCC15C	5.5438	NPA=NPA024252,COCONUT=CNP0104065
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	37	BYZUAVKYSRYSQA-CKDUYNJANA-N	OC1C(=C)C(=CC=C2CCCC3(C)C2CCC3C(C)COCC(O)(CC)CC)CC(O)C1	5.5409	LipidMAPS=LMST03020326
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	38	RCRAOVCUQYSARF-KDLROKSYNA-N	OC(CC)C1OC2(CCC3(C4=C(CCC32C)C5(C)CCC(O)C(C)C5CC4)C)C(C)C1O	5.5368	UNPD=UNPD115995,COCONUT=CNP0194247
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	39	OZYSSKAEOAUHFU-QOTBPJCONA-N	OC1C(=C)C(=CC=C2CCCC3(C)C2CCC3C(OCC(O)C(CC)CC)C)CC(O)C1	5.5362	LipidMAPS=LMST03020375;LMST03020376
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	40	TYMRNQNDCQGMLC-UHFFFAOYSA-N	O=C(OCCCCCCCCCCCCCCCCCC)C=CC1=CC=C(OC)C(O)=C1	5.5362	COCONUT=CNP0377069
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	41	SGWDQHWPDIZJSV-WSDINXPSNA-N	OC1C=C2C(O)C(O)CCC2(C)C3CCC4(C)C(CCC4C(O)(C)CCC(=C)C(C)C)C13	5.5234	UNPD=UNPD185823,COCONUT=CNP0282446
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	42	MEJNJVYTSDEKIO-VDTHEGNZNA-N	OC1C(=C)C(=CC=C2CCCC3(C)C2CCC3C(OCCCCC(O)(C)C)C)CC(O)C1	5.522	LipidMAPS=LMST03020381;LMST03020382;LMST03060004
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	43	GRFJVVZMRWJVBX-OGQDVZSVNA-N	O=C1C(O)C2(O)CC(O)CCC2(C)C3CCC4(C)C(CCC4C13)C(C=CC(C)C(C)C)C	5.5214	UNPD=UNPD70350,COCONUT=CNP0150958
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	44	WHUHGDKCTXRPAK-CUAPKJHANA-N	OC1C2=C3CCC(C(C=CC(C)C(C)C)C)C3(C)CCC2C4(C)CCC(O)CC4(O)C1O	5.5191	UNPD=UNPD48496,NPA=NPA010522,COCONUT=CNP0201012
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	45	VPVSCDLLMXELSN-UHFFFAOYSA-N	O=C(OC1CC(C)CCC1C(C)C)C2=CCC(C(=O)OC3CC(C)CCC3C(C)C)CC2	5.5179	COCONUT=CNP0063055
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	46	HEWHLFWASLHENG-XDOYNYLZSA-N	O=C(OCCCCCCCCCCCCCCCCCCC)C=CC1=CC=C(O)C(O)=C1	5.5161	UNPD=UNPD179229;UNPD202237;UNPD222587,COCONUT=CNP0165469
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	47	ICKMIGJLLZQEBK-UHFFFAOYSA-N	OCC1(C)C(O)C(O)CC2(C)C3CC=C4C(O)C5(CCC4C3(C)CCC12)CCC(C)(C)C5	5.516	COCONUT=CNP0081192
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	48	MGEJVJKMMUAOIK-TZONJNQTNA-N	OC1C(=C)C(=CC=C2CCCC3(C)C2CCC3C(OC)(C)CCCC(O)(C)C)CC(O)C1	5.5153	LipidMAPS=LMST03020380
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	49	SSZZQNXSDLMPKF-UHFFFAOYSA-N	O=C1CC2(C)C(C3=CC(O)C4CC(O)CCC4(C)C13)CCC2C(C)CCC(CO)C(C)C	5.5125	COCONUT=CNP0444884
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	50	AXZXYLZESSVCIQ-FNHBOIQYNA-N	OC1C(=C)C(=CC=C2CCCC3(C)C2CCC3C(C)COCCCC(O)(C)C)CC(O)C1	5.512	LipidMAPS=LMST03020384;LMST03020385
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	51	DSFNMFGLNNWFML-WSEQLVOJNA-N	OC1C=C2C3CCC(C(C=CC(C)C(O)(C)C)C)C3(C)CCC2C4(C)CCC(O)CC14O	5.5103	UNPD=UNPD153911,COCONUT=CNP0323359
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	52	XXULJJXWGWVVFM-MOWPUFHTNA-N	O=C1CCC2(C)C(CCC3(C)C2CC(O)C4C(CCC43C)C5(OC(OC)CC5)C)C1(C)C	5.5037	UNPD=UNPD76809,COCONUT=CNP0316965
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	53	SYIBODKBOJFRIS-AZEALQJHSA-N	OCC12C(=CC(O)C3(O)C1CCC4(C)C(CCC34)C(C=CC(C)C(C)C)C)CC(O)CC2	5.5029	ChEBI=CHEBI:34984,UNPD=UNPD113622,COCONUT=CNP0274562
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	54	BHWYIGCAPQMCPS-UHFFFAOYSA-N	O=C1C=2C(O)=C(C(O)=C(C2OC(C1)CCCCCCCCCCCCCCCCC)C)C	5.5013	COCONUT=CNP0087661
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	55	HGAXPRRONVFXKS-DLCRSURCNA-N	OC1C(=C)C(=CC=C2CCCC3(COCCCC(O)(C)C)C2CCC3C(C)C)CC(O)C1	5.5003	LipidMAPS=LMST03020586
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	56	ZLDIWQSVXSZWOQ-BIIAXMMLNA-N	OCC1CC(=CC=C2C(=C)C(O)CC(O)C2)C3CCC(C(C)CCCC(O)(C)C)C3(C)C1	5.4999	LipidMAPS=LMST03020378
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	57	MLGXWUJUDAONDC-RRHWAIJUSA-N	OCC(C)C(C=CC(C)C1CCC2C3=CC(O)C4(O)CC(O)CCC4(C)C3CCC21C)C	5.4957	NPA=NPA004359,COCONUT=CNP0351482
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	58	JDUNNTURBRKDMF-UHFFFAOYSA-N	O=C1CCC2(C)C(C1)CC(O)C3C4CCC(C(O)(C=CC(C)C(C)C)C)C4(C)C(O)CC32	5.4954	COCONUT=CNP0435162
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	59	ZRGWVHMNUYCRPZ-BFFZTKIDNA-N	O=C(CC(C)C(C)C)C(C)C1CCC2C3(O)C=CC4(O)CC(O)CCC4(C)C3CCC12C	5.4947	UNPD=UNPD120111,COCONUT=CNP0328310
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	60	JAYAFRXVQSSHTJ-UHFFFAOYSA-N	O=C1CCC2(C)C3CCC4(C)C(CCC4C3CC(O)C2(O)C1)C(C)CCC5(OC5)C(C)C	5.4927	COCONUT=CNP0435053
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	61	BKDDAPVFJMGFQO-QSNDIZMHNA-N	O=C1CCC2C(C)(C)C(O)CCC2(C)C1CCC3C(=O)CCC4C(C)(C)C(O)CCC34C	5.4916	UNPD=UNPD81064,COCONUT=CNP0320189
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	62	UTDDXZOYFWRGBB-SREVYHEPSA-N	O=C1C(O)=C(C(=O)C(O)=C1C)CCCCCCCCCCCCCCCC=CCCCC	5.4883	UNPD=UNPD57156,COCONUT=CNP0301117
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	63	IYVWHAHWFGFFIF-MHTIBKRANA-N	OC1C(=C)C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)(C)C)CC(O)C1OC	5.485	LipidMAPS=LMST03020603
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	64	ZGTCTEBBFVUQEB-TZONJNQTNA-N	OC1C(=C)C(=CC=C2CCCC3(C)C2CCC3C(O)(C)CCCCC(O)(C)C)CC(O)C1	5.4767	LipidMAPS=LMST03020387
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	65	IDTMHOFYBYHYCU-PETVRZJTNA-N	OCC12CC(O)C3C(CC=C4CC(O)CC(O)C43C)C2CCC1C(C)CCC(=C)C(C)C	5.4758	UNPD=UNPD122947,COCONUT=CNP0256648
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	66	MJTTZPJXKAGWID-DJJNIRPDNA-N	OC1C(=C)C(=CC=C2CCCC3(C)C2CCC3C(OCCC(O)(CC)CC)C)CC(O)C1	5.4714	LipidMAPS=LMST03020383
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	67	ZVFDTKUVRCTHQE-UHFFFAOYSA-N	O=C(OCCCCCCCC(C)C)C=1C=CC=CC1C(=O)OCCCCCCCC(C)C	5.4694	ChEBI=CHEBI:34709,T3DB=T3D3645,STOFF=STOFF_4224,BLEXP=BLEXPDB00000033599,COCONUT=CNP0323291
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	68	LYUCRTXGPSLVRS-UHFFFAOYSA-N	OC1CC2=CCC3C(CCC4(C)C3CC5OC(C(O)C(C)C(C)C)C(O)(C)C54)C2(C)CC1	5.4687	COCONUT=CNP0437926
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	69	XQTXVLLXJKFKLD-CBFKCGHSNA-N	OCC(C)C(C=CC(C)C1CC(O)C2=C3CC(O)C4CC(O)CCC4(C)C3CCC21C)C	5.4676	UNPD=UNPD145648,COCONUT=CNP0235080
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	70	YZHMLJWUGIVIOW-UHFFFAOYSA-N	O=CC(OO)(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C	5.4675	COCONUT=CNP0320794
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	71	HEKSXMVJDVSVQA-UHFFFAOYSA-N	OC1C=C2C3CCC(C(C)CCC(=C)C(C)C)C3(C)CCC2(O)C4(C)CCC(O)CC14O	5.4596	COCONUT=CNP0116426
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	72	VVKLXTWRXYGASH-UHFFFAOYSA-N	OC1C=C2CC(O)CCC2(C)C3C(O)CC4(C)C(CC(O)C4C(C)CCC(=C)C(C)C)C13	5.451	COCONUT=CNP0447175
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	73	VCPAUMJVWKQSBU-UXTHBRJCNA-N	OC1C(=C)C(=CC=C2CC(OC)CC3(C)C2CCC3C(C)CCCC(O)(C)C)CC(O)C1	5.4486	LipidMAPS=LMST03020377;LMST03020379
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	74	LRVSOYBTZKMULO-UHFFFAOYSA-N	O=C1CC2C3(C)CCCC(C)(CC)C3CCC2(C)C4CC(O)C5C(OC(OC)C5C14C)C	5.447	COCONUT=CNP0437668
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	75	HZSADHSTTKALKQ-HCDIZDNQNA-N	OCC12C(=CC(O)C3C4CCC(C(C)CCC(=C)C(C)C)C4(C)CCC31O)CC(O)CC2	5.4465	UNPD=UNPD40057,COCONUT=CNP0107625
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	76	JABLUDAEIABNKU-NRTAAVLUNA-N	OC1CC2(C)C(CCC3C2CCC4(C)C3CC5OC6(OCC(C)CC6)C(C)C54)CC1OC	5.4405	UNPD=UNPD174004;UNPD86718,COCONUT=CNP0281833
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	77	LCSOPIBBIPVMLB-UHFFFAOYSA-N	OC1CC(O)C2(C)C(C1)C(O)CC3C4CCC(C(C)CCC(=C)C(C)C)C4(C)C5OC5C32	5.4401	COCONUT=CNP0018108
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	78	IURVMXSCXUBNCV-GGODKVBUNA-N	OC1C(=C)C(=CC=C2CCCC3(C)C2CCC3C(C)CC(O)(C)CC(O)(C)C)CC(O)C1	5.4357	LipidMAPS=LMST03020389
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	79	ZHIBERYBFVVFNK-UHFFFAOYSA-N	OCC(C)CCC1(OC)OC2CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C2C1C	5.4345	COCONUT=CNP0076643
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	80	YOFBMTWCZVDGEM-WLAAGUALNA-N	OC1CC(O)C2(C)C3CCC4(C)C(CCC4C3C(O)C5OC52C1)C(C)CCC(=C)C(C)C	5.4293	UNPD=UNPD18666,COCONUT=CNP0166860
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	81	SSGAJDICBDUXSU-CBTLKDLKNA-N	OC1CCC2(C)C(CCC3C2CCC4(C)C3CC5OC6(OC(C)(C)C(C)C6)C(O)(C)C54)C1	5.4259	UNPD=UNPD67635,COCONUT=CNP0328621
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	82	IJPAWOHKBUAITQ-KFQVXOBWNA-N	OCC12CCC(O)CC2(O)C(O)CC3C4CCC(C(C=CC(=C)C(C)C)C)C4(C)CCC31	5.4217	UNPD=UNPD195439,COCONUT=CNP0147043
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	83	GNVGQELMUVQTKO-UHFFFAOYSA-N	O=C(OC1CC(C)CCC1C(C)C)C2C=CC(C(=O)OC3CC(C)CCC3C(C)C)CC2	5.4164	COCONUT=CNP0035542
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	84	LJBWFFAXMMVBPM-XRHJHNTQNA-N	OC1CCC2(C3=CCC4(C)C(CCC4C(O)(C)C5OC5C(C)C(C)C)C3CC(O)C2C1)C	5.4115	LipidMAPS=LMST01031077,UNPD=UNPD181690,COCONUT=CNP0149979
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	85	HYGBHWPLEUKJIK-LUMGQHEXSA-N	O=C1CC2CC(O)CCC2(C)C3(O)CCC4(C)C(CCC4(O)C13)C(C=CC(C)C(C)C)C	5.4051	NPA=NPA024208,COCONUT=CNP0072039
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	86	HGKKMDQVDVBKFC-UHFFFAOYSA-N	OC1C=C2C3CCC(C(C)CCC(=C)C(C)C)C3(C)CC(O)C2(O)C4(C)CCC(O)CC14	5.402	COCONUT=CNP0433262
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	87	YRVMEHJHUWJJNF-NAUYAKCBSA-N	O=C(C)C(C)C(OC)C=CC(=CC1C(OC)OC(C(=CC=CC(C)CCCC)C)C1C)C	5.3999	UNPD=UNPD223388,NPA=NPA002834,COCONUT=CNP0120339
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	88	FFOSUSIXHIVRBJ-UHFFFAOYSA-N	OC1CCC2(C)C3CCC4(C)C(CCC4C53OC5C(O)C2(O)C1)C(C)CC=C(C)C(C)C	5.3768	COCONUT=CNP0020119
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	89	QIMPSOXWCKBEBD-UHFFFAOYSA-N	O=C1CCC2(C)C(C1)CCC3(C)C2C(O)CC4C(CCC43C)C(C)CC(O)C5OC5(C)C	5.3759	COCONUT=CNP0356702
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	90	KEOLCBLQBIWDBI-UHFFFAOYSA-N	OC1CCC2(C)C3CCC4(C)C(CC5OC6(OCC(C)CC6)C(C)C54)C3CC(C)C2(O)C1	5.3737	COCONUT=CNP0360274
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	91	NARNEIUJGBMDIR-KWVCBHIGNA-N	O=CC12CC(O)C3C(CCC4CC(O)CC(O)C43C)C2CCC1C(C)CCC(=C)C(C)C	5.3378	UNPD=UNPD174799,COCONUT=CNP0194250
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	92	PGIBJVOPLXHHGS-UHFFFAOYSA-N	O=C(OCCCCCCCCCC)C=1C=CC=CC1C(=O)OCCCCCCCCCC	5.2943	ChEBI=CHEBI:34676,BLEXP=BLEXPDB00000006788
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	93	MTYUOIVEVPTXFX-UHFFFAOYNA-N	O=C(OCC(CCC)CCCCC)C=1C=CC=CC1C(=O)OCC(CCC)CCCCC	5.2802	STOFF=STOFF_6091,BLEXP=BLEXPDB00000092344
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	94	ACBFJMAXNZVRRX-UHFFFAOYSA-N	O=C(OCCCCCCCCC)C=1C=CC=CC1C(=O)OCCCCCCCCCCC	5.2395	BLEXP=BLEXPDB00003017576
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID34491_9.9_447.35.mat	ID34491_9.9_447.35	3	256	447.347	[M+H]+	95	KVYAZGGZMOIATP-SZTHQAARNA-N	OC1OC(CC1C(O)(C)C)C(C)C2CCC3C4CC=C5CC(O)CCC5(C)C4CCC23C	5.1744	UNPD=UNPD38805,COCONUT=CNP0360943
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID19356_13.24_271.26.mat	ID19356_13.24_271.26	3	37	271.2632	[M+H]+	1	KEMQGTRYUADPNZ-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCC	6.7468	HMDB=HMDB0002259,KNApSAcK=C00007426,ChEBI=CHEBI:32365;CHEBI:32366,YMDB=YMDB02302,FooDB=FDB004676,NANPDB=NANPDB_4843,BMDB=BMDB02259,LipidMAPS=LMFA01010017;LMFA01010048,Saliva=HMDB0002259,Feces=HMDB0002259,Serum=HMDB0002259,UNPD=UNPD18637,BLEXP=BLEXPDB00000010465,NPA=NPA017017,COCONUT=CNP0215617
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID19356_13.24_271.26.mat	ID19356_13.24_271.26	3	37	271.2632	[M+H]+	2	FLIACVVOZYBSBS-UHFFFAOYSA-N	O=C(OC)CCCCCCCCCCCCCCC	6.5543	HMDB=HMDB0061859,KNApSAcK=C00030755,ChEBI=CHEBI:69187,FooDB=FDB003050,NANPDB=NANPDB_249;NANPDB_5440;NANPDB_6779,STOFF=STOFF_5473,LipidMAPS=LMFA07010470,Saliva=HMDB0061859,UNPD=UNPD145843,BLEXP=BLEXPDB00000008181,COCONUT=CNP0274232
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID19356_13.24_271.26.mat	ID19356_13.24_271.26	3	37	271.2632	[M+H]+	3	FXUKWLSZZHVEJD-UHFFFAOYNA-N	O=C(O)CCCCCCCCCCCCC(C)CC	6.5307	HMDB=HMDB0031067,ChEBI=CHEBI:84874,FooDB=FDB003069,LipidMAPS=LMFA01020011,Feces=HMDB0031067,UNPD=UNPD1945,BLEXP=BLEXPDB00000022207,COCONUT=CNP0226259
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID19356_13.24_271.26.mat	ID19356_13.24_271.26	3	37	271.2632	[M+H]+	4	FVKRIDSRWFEQME-UHFFFAOYSA-N	O=C(OCCC(C)C)CCCCCCCCCCC	6.4186	HMDB=HMDB0037372,ChEBI=CHEBI:87343,FooDB=FDB016405,STOFF=STOFF_7751,LipidMAPS=LMFA07010759,COCONUT=CNP0076043
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID19356_13.24_271.26.mat	ID19356_13.24_271.26	3	37	271.2632	[M+H]+	5	AXISYYRBXTVTFY-UHFFFAOYSA-N	O=C(OC(C)C)CCCCCCCCCCCCC	6.4134	HMDB=HMDB0040392,ChEBI=CHEBI:90027,FooDB=FDB020124,STOFF=STOFF_79,LipidMAPS=LMFA07010677,Saliva=HMDB0040392,BLEXP=BLEXPDB00000008042,COCONUT=CNP0084013
