"mz","rt","t.score","p.value"
296.14855,421.8,1.7735,0.091
596.26525,450.6,0.3691,0.7156
534.29815,447.3,0.2652,0.7928
293.1474,389.7,3.1104,0.004
276.77735,414,1.9399,0.0626
521.6395,493.8,-0.4356,0.6666
326.6974,496.5,2.8474,0.0081
456.78735,447.3,-0.8729,0.3939
277.15595,450,3.1925,0.0041
276.65005,418.2,3.4728,0.002
300.14895,451.5,-0.3906,0.7003
285.6769,502.2,1.3728,0.1817
128.82705,450,2.1211,0.0416
301.65245,452.7,3.861,3e-04
275.6352,421.2,1.4668,0.1541
276.1349,446.7,1.1993,0.2418
950.63265,448.5,-0.2174,0.8301
542.2748,450.6,-1.1934,0.2483
507.2974,561,0.6238,0.5376
949.6271,448.5,0.2856,0.7783
457.35135,443.1,-0.6789,0.5035
436.2846,484.5,-1.6479,0.1186
283.66,417.9,5.0404,0
502.2768,451.5,-2.1766,0.0421
495.29695,441,-2.3389,0.0305
494.7899,446.4,-2.3506,0.0303
494.2899,450,-1.8926,0.0756
454.29545,444.6,-3.1783,0.0055
456.2983,444.9,-2.5925,0.0187
455.2958,443.4,-3.3254,0.004
449.1986,456.3,-3.3757,0.0032
673.4748,444.3,-0.7005,0.4912
299.64315,390.3,1.5891,0.1225
413.32435,447.9,-2.2053,0.0362
540.535,429,-0.2888,0.775
522.3029,455.4,0.3915,0.6985
255.6283,429.9,-3.5253,0.0025
672.979,446.1,-1.4837,0.1499
254.6095,492,-2.558,0.0201
464.2967,448.8,3.3858,0.0024
463.793,450.6,1.9554,0.0579
451.3049,450.3,-1.6337,0.1193
444.7867,449.4,-2.1559,0.0469
426.3666,493.5,-0.9561,0.3478
347.3137,450.3,-0.6829,0.4991
271.2829,444.3,-1.6825,0.0984
537.3091,450.6,2.1294,0.045
270.2788,450,-0.9132,0.3658
391.3419,450.6,-0.0444,0.9648
536.3075,451.5,1.9596,0.0632
528.82165,453.3,3.0796,0.0046
528.3226,450.6,2.4206,0.022
526.8442,448.5,4.0865,1e-04
369.29895,450,-3.6642,0.0011
537.80615,452.4,0.8475,0.4044
468.37485,456,2.8565,0.0067
467.375,499.8,2.2089,0.0345
529.3251,440.7,2.8298,0.0078
501.3944,461.1,2.549,0.016
502.39495,447.9,3.0196,0.0055
436.3259,450,0.6864,0.4993
573.32335,435.9,2.1899,0.0364
462.2963,428.1,1.625,0.1157
475.79045,447.9,3.9092,3e-04
523.33055,450.9,3.1639,0.0036
441.2843,426.6,-0.063,0.9504
557.35125,447.3,-10,0
400.33045,450,4.0722,7e-04
399.32595,450,3.6435,0.0014
513.83725,446.4,2.4714,0.0162
539.85435,450,5.8643,0
402.29255,440.7,0.9262,0.3628
322.6307,477,2.1253,0.0451
488.81955,454.2,0.9817,0.3362
330.61705,449.1,1.7754,0.0864
487.3994,441,2.9172,0.0057
273.16685,446.4,4.1088,5e-04
606.30815,456.9,3.8357,6e-04
281.6707,463.5,3.1848,0.0043
607.31345,452.1,-0.0391,0.9693
548.814,453.9,3.141,0.0039
289.6403,501.9,3.8813,4e-04
298.6466,444.6,2.6396,0.0135
282.1734,451.2,4.412,0
280.6527,442.8,4.744,0
282.6495,443.1,5.3121,0
291.1385,389.4,4.0302,2e-04
280.6392,468.6,4.3721,1e-04
272.6661,498,2.4888,0.0198
281.1564,452.4,3.8386,5e-04
622.27675,461.1,0.1107,0.913
280.52885,434.7,3.6878,7e-04
576.2756,449.7,1.9987,0.0557
280.78255,501.3,2.8157,0.0083
70.1625,449.7,3.396,0.0019
373.86895,437.4,5.3907,0
291.63735,403.8,2.6543,0.0129
288.14405,450,2.2652,0.0353
280.6725,396,3.3744,0.002
289.6585,498,5.0123,0
279.6349,469.8,1.4715,0.1504
288.64015,491.4,2.4952,0.0183
290.1619,450,1.9238,0.0681
577.27715,444,4.1746,1e-04
289.5253,410.1,5.2852,0
296.6669,418.2,4.9094,0
431.769,451.2,-1.1515,0.2607
287.6427,465.6,2.6415,0.0124
291.6575,378.6,4.1127,2e-04
289.1429,451.2,0.2232,0.8258
549.31615,454.8,2.3822,0.025
290.67635,400.2,7.3649,0
352.6943,463.2,4.3868,0
542.83715,449.4,2.6714,0.0135
522.3264,451.8,2.8746,0.0061
550.31645,438,2.1144,0.0443
326.21825,450.6,-2.5209,0.0217
339.70435,497.1,4.0012,2e-04
809.98685,417,2.3113,0.0304
526.36355,449.1,4.4731,1e-04
320.25685,454.2,-1.0595,0.2993
1043.6991,464.4,3.8654,4e-04
810.4943,469.8,2.3529,0.0271
1044.70515,450.6,3.8267,4e-04
542.334,444,1.8917,0.0713
523.36275,450.9,3.0948,0.0048
541.33025,447.3,2.0342,0.0534
550.81905,449.4,2.7614,0.0107
549.816,449.7,2.1455,0.0417
522.35445,449.1,3.2122,0.0035
802.5054,442.5,2.3553,0.0266
803.00535,441.3,2.7619,0.0109
541.83115,450.6,2.4433,0.0221
1045.71115,453,3.9187,4e-04
130.5862,461.7,3.1105,0.0046
525.36445,452.7,2.9273,0.0072
522.409,445.8,2.6707,0.0115
674.9621,455.4,1.4766,0.1485
802.0053,449.7,2.7715,0.0108
130.8381,461.7,3.8382,7e-04
524.36075,447.3,3.1528,0.0041
548.3188,443.4,1.559,0.1313
533.842,454.5,3.6763,9e-04
522.3186,486.6,4.3476,1e-04
522.2777,504.3,4.8471,0
522.39385,494.7,3.9373,5e-04
325.21475,448.8,-2.3405,0.0313
523.322,499.5,2.4767,0.0202
310.67105,452.1,1.3274,0.1974
522.29025,450.6,2.3964,0.0217
477.30545,455.7,4.752,1e-04
522.25835,438.6,1.3452,0.1915
625.4556,439.8,0.8478,0.408
476.7993,451.5,4.3476,1e-04
523.3976,459,2.853,0.0076
512.83,451.2,0.6415,0.5267
466.28385,463.8,-1.3626,0.1922
674.45835,439.2,2.6937,0.0113
685.98185,445.5,-0.1937,0.8476
693.9666,393.9,1.0158,0.3194
477.8068,449.1,5.2125,0
445.1182,450,-0.0536,0.9577
355.2834,450,-1.3121,0.2092
475.21695,450,0.0504,0.9604
356.28885,450,-1.3008,0.2129
489.80395,450,1.0161,0.3215
268.6368,481.5,1.373,0.1785
686.4819,453.3,0.3204,0.7508
411.78065,436.8,3.3481,0.0022
520.8103,453.6,0.1841,0.8554
548.85705,437.1,3.2162,0.0032
357.29,414.6,-1.3161,0.2079
267.61595,426.9,0.2666,0.7922
506.8292,450,3.5799,9e-04
482.31205,448.5,-0.2654,0.7935
259.6291,494.1,-0.3115,0.758
466.78305,441.9,-1.4604,0.164
260.1334,453.3,0.884,0.3851
314.26895,450,0.7093,0.4867
481.3107,449.1,-0.6909,0.4985
467.28505,456,-1.6669,0.1154
458.2953,451.2,-1.967,0.0666
480.31025,449.4,-0.6209,0.5423
458.7996,458.1,-1.9735,0.0656
465.77715,455.1,-1.3814,0.1868
457.79405,448.2,-1.8354,0.0851
546.34305,447.9,-0.1416,0.8889
439.23715,451.5,-2.5862,0.0199
411.20305,449.7,-2.417,0.0284
440.24095,453.6,-2.4168,0.028
420.2699,437.7,1.8526,0.0758
525.84095,450,4.087,2e-04
427.7533,444,2.2335,0.0371
419.7661,453.6,2.409,0.0206
409.2061,455.4,-2.0766,0.0548
436.76735,433.5,-2.439,0.0262
438.7413,426,3.0161,0.0044
197.11925,450,-1.9495,0.0667
410.2092,472.2,-2.2965,0.0357
197.619,459,-2.7809,0.0131
339.2803,500.4,-2.1357,0.049
446.7262,419.7,3.3391,0.0025
338.27695,450,-2.1868,0.0444
337.2726,450,-2.2086,0.0425
470.38345,449.7,1.6096,0.1171
245.2283,450,-2.0463,0.0568
374.75915,442.5,-2.1322,0.0497
246.23005,450,-1.9987,0.0625
336.192,446.1,-0.5039,0.6202
335.1871,456.6,1.6232,0.1203
373.31185,450.6,-2.2129,0.0417
401.2888,455.7,1.695,0.1021
372.3099,450.3,-2.2769,0.0369
535.83395,449.1,-10,0
374.315,452.1,-2.2218,0.0411
336.73275,474.9,-2.8371,0.0119
416.77115,447.9,4.2476,1e-04
336.23095,492.9,-2.7797,0.0135
572.3684,460.5,5.8236,0
374.25645,477.3,-2.3499,0.0326
377.26625,448.8,-2.3039,0.0355
379.2718,494.4,-2.2133,0.0423
378.26955,449.7,-2.3115,0.0349
573.3737,447.9,5.2716,0
535.3275,446.1,2.1232,0.0468
530.3236,446.4,2.511,0.0193
313.64825,409.2,6.0791,0
671.4565,433.5,-2.8605,0.0113
305.66055,502.8,5.1877,0
306.16385,421.2,4.8267,0
281.23875,450,-0.9254,0.3658
349.20255,430.2,-2.0502,0.0577
279.232,450,-1.4008,0.174
298.26565,453.6,-0.2835,0.7788
279.35775,420,-1.6466,0.1149
280.23595,450,-1.2427,0.2265
594.35165,446.1,3.0251,0.0059
315.2671,450,2.3046,0.0257
338.152,450,-1.6141,0.1225
337.14645,463.8,-1.6004,0.1276
335.1518,452.7,0.4865,0.633
332.1434,450.9,-2.8283,0.0122
336.1557,463.8,0.5124,0.6148
301.20245,456.6,-0.0416,0.9671
339.14405,444.6,-1.7177,0.1044
374.1547,425.4,-0.8388,0.4122
261.2213,450,0.4136,0.684
394.758,530.7,4.3265,1e-04
302.20545,439.8,-1.6738,0.1123
296.2577,450,-0.4766,0.6365
297.25985,450.6,-0.6165,0.5415
341.1438,476.4,-1.5343,0.142
301.214,450,-2.7074,0.0144
595.40455,447,-2.7423,0.0133
334.15465,450,-1.7533,0.0961
262.22465,450,-0.7011,0.4917
301.3541,503.1,-2.7623,0.0128
488.4044,444.9,1.9532,0.0597
332.15505,450.3,-0.6732,0.5104
321.1706,457.5,-1.285,0.2155
333.151,450,-1.8058,0.0876
596.40905,436.2,-2.811,0.0116
552.90175,457.8,-3.5933,0.0016
168.1006,450,5.8119,0
318.181,502.5,-1.8497,0.0792
394.30365,449.7,1.5883,0.1217
317.17765,482.4,-2.6486,0.016
551.41655,434.7,-1.1964,0.2461
344.17375,451.5,0.0887,0.9303
322.17615,451.2,-0.4113,0.6859
461.2556,448.5,-1.2941,0.2137
393.30025,445.5,1.8471,0.0756
342.17115,433.5,-0.3334,0.7429
551.9216,462.3,-2.36,0.0269
317.1971,445.8,0.5543,0.5856
331.1557,457.8,4.2521,3e-04
545.3864,448.5,-1.1898,0.2492
303.18265,428.7,0.2808,0.7814
564.92805,457.2,-2.977,0.0073
475.34145,449.1,-0.8829,0.3859
377.2107,528,-2.0181,0.0611
508.39895,436.5,0.9267,0.3596
337.2348,451.8,2.3485,0.026
323.196,451.5,-1.5358,0.1438
454.35965,447.3,1.6871,0.1057
273.1975,447.6,-0.7643,0.4547
326.1628,445.8,-0.3212,0.7517
317.1632,456,-0.8138,0.4256
375.28935,460.5,0.4989,0.6205
358.1882,435.6,0.9873,0.3356
540.5027,453.6,4.0972,2e-04
541.49965,431.1,3.6302,0.001
453.3573,446.1,1.3229,0.2005
286.1785,469.5,-0.4364,0.6672
283.13535,449.4,0.9359,0.3623
285.17365,428.7,-0.6356,0.5313
324.16095,456.6,-0.489,0.6307
308.1898,452.7,3.0261,0.006
293.25595,432.3,-1.0147,0.3212
269.15785,430.5,1.1809,0.2491
495.3729,485.1,-0.8064,0.4269
272.2801,454.8,-0.0942,0.9261
271.27315,450,-1.9387,0.0655
268.16635,452.4,-0.3268,0.7474
267.16295,450,-1.0504,0.3078
357.19425,455.7,4.1799,3e-04
415.28375,427.8,0.8158,0.4193
476.3408,465,1.5919,0.1261
299.18925,446.7,0.6147,0.5446
300.19075,408.6,0.2471,0.8066
427.30755,420.3,-0.8324,0.4132
346.18025,472.8,-0.1979,0.8454
526.40925,445.8,1.3129,0.1981
534.4186,425.7,2.4422,0.0195
419.31465,450,2.9237,0.0065
462.3461,438,1.2787,0.2115
420.31765,450,3.5341,0.0017
441.29685,456,0.7615,0.4551
364.16915,450,-1.1979,0.2463
502.32775,442.8,2.968,0.0049
471.3687,441.9,1.7309,0.0921
522.6015,461.4,0.6727,0.5057
456.3685,449.7,1.7059,0.0976
373.75175,483.3,6.5307,0
503.3344,451.8,2.767,0.0092
568.56705,464.1,0.1007,0.9205
402.3086,448.8,1.1596,0.2586
401.3038,453,1.9376,0.0685
493.3506,461.4,0.3802,0.7073
405.3008,428.1,-0.8909,0.3841
487.4003,482.4,-0.3722,0.712
408.32135,451.2,2.7933,0.0083
480.34255,454.8,8.1729,0
482.34995,451.2,4.9088,0
267.6346,467.7,7.6009,0
481.35135,446.1,5.2132,0
276.6415,447.3,6.0482,0
242.13705,450.3,-0.0626,0.9508
331.68895,334.8,6.6669,0
268.13705,455.7,4.2977,1e-04
259.65095,465.6,9.4564,0
260.1505,450,4.4852,2e-04
288.15005,462.9,6.0483,0
534.34045,463.8,5.0743,0
589.4138,448.2,-0.2431,0.8093
359.29615,457.2,2.8621,0.0075
395.3157,450.9,2.4978,0.0213
222.12745,443.1,-2.3344,0.0321
278.24685,450,-0.395,0.697
396.31925,458.7,2.903,0.0081
256.15265,450,2.9483,0.0057
279.2496,453.6,-0.0065,0.9949
808.64195,445.2,-1.2653,0.2193
257.267,450,0.9803,0.3354
256.2638,450,0.4032,0.6898
417.29725,455.1,1.3729,0.1832
258.27025,450,0.092,0.9275
256.2777,536.4,-1.3943,0.1718
256.3748,452.4,-0.1161,0.9084
256.2515,500.7,-1.0451,0.303
301.3208,456.3,-0.9837,0.3346
340.2137,449.7,-1.4369,0.1684
511.52045,428.1,0.4739,0.6395
440.3035,452.1,5.6191,0
246.6122,464.7,7.2787,0
377.3036,452.7,0.0655,0.9481
439.301,450.3,4.9532,0
438.2991,469.5,3.4167,0.0027
238.6252,421.5,6.4064,0
354.33685,449.4,0.8289,0.4141
378.3089,460.5,2.4467,0.0199
449.23485,472.2,3.7921,5e-04
412.3419,441.9,3.9374,3e-04
510.4152,442.2,5.5421,0
385.34615,450,0.1585,0.8752
283.1435,405.3,4.958,0
433.20315,451.2,-1.1918,0.25
282.6427,422.7,5.024,0
402.26855,439.5,0.1085,0.9149
274.6545,411.3,8.4253,0
275.1564,462.3,7.4201,0
328.2843,449.1,0.8056,0.43
303.1563,453.3,-10,0
594.3048,437.1,6.6079,0
293.66225,411.9,5.636,0
548.3722,449.4,5.2639,0
549.3789,468.3,5.94,0
275.65825,390.3,6.4753,0
550.3757,434.1,5.4775,0
294.16445,413.4,1.8204,0.085
510.3558,448.8,7.8872,0
511.362,461.7,7.8868,0
532.33685,457.5,6.3801,0
533.3396,456.3,5.943,0
512.36385,452.7,6.4637,0
807.63425,455.1,-0.5809,0.567
417.82365,450.9,-1.2699,0.2198
434.2966,450.3,-2.3945,0.0251
506.3235,462,2.1204,0.0424
349.31175,452.1,-0.1294,0.8981
360.7103,437.4,2.2503,0.0277
407.31495,438.3,0.4422,0.6619
548.33345,462,5.0002,0
401.7667,438.3,3.89,0.001
704.4424,456.9,1.135,0.2606
272.63915,408.9,3.2023,0.0027
309.21945,393.9,3.8028,6e-04
425.3094,450,-2.5594,0.0181
651.44645,445.2,1.0676,0.2918
591.4273,449.7,-0.9037,0.3752
425.8127,447.9,-2.4595,0.0225
595.3575,432.9,1.2985,0.2054
403.2852,451.8,-2.3559,0.0303
441.3555,454.5,-0.1075,0.915
434.7972,452.7,-2.3748,0.0278
650.43955,436.2,-0.1585,0.8749
540.89835,447.9,-2.1045,0.0496
442.3612,437.7,0.5733,0.5704
342.1817,450,-0.3315,0.7438
628.192,455.7,0.0735,0.9422
277.20285,451.2,-0.1095,0.9139
417.3211,455.4,0.5051,0.6189
310.22995,471.6,-1.4958,0.153
552.9253,462,-2.0306,0.0571
307.1563,433.2,2.3321,0.0318
356.17265,443.1,-0.5297,0.6031
310.15215,438.9,-0.6027,0.5544
353.2115,454.2,-1.805,0.09
309.15065,450.3,-0.4549,0.6542
207.21095,450,1.6537,0.1097
255.232,450,0.3949,0.6972
325.27265,450,-3.2082,0.0039
309.2259,449.4,-1.9079,0.0741
295.21325,450,0.5016,0.6215
345.17515,491.7,-0.2426,0.8108
564.3805,423.9,-1.4579,0.1629
354.17365,485.4,-0.6442,0.5277
352.17885,458.1,-0.5458,0.5922
547.4005,441.6,-1.6679,0.1135
294.1819,429.9,-0.7659,0.4549
344.1824,437.1,-0.9709,0.3453
437.25875,420,0.1198,0.9061
355.1768,451.8,0.3732,0.7133
548.40505,467.1,-1.6592,0.1158
563.37665,439.5,-1.6369,0.1201
308.1524,438.3,-1.1375,0.2706
311.1501,450.9,-1.0431,0.3102
313.1468,437.4,-0.3405,0.7372
325.2047,444,-0.8677,0.3971
326.2065,418.2,-1.2475,0.2278
343.1778,447.3,-1.9689,0.0648
629.19645,458.4,1.2339,0.2264
341.1767,451.2,-0.1478,0.8841
293.17865,449.7,-0.5131,0.6149
346.6941,472.5,4.8767,0
549.3427,456,2.7148,0.01
311.18915,452.4,-1.0866,0.2924
327.30695,449.1,-1.63,0.1205
256.2353,450,1.2829,0.2122
312.1914,456.6,-0.936,0.3622
326.3054,450,-2.048,0.0553
286.2277,447,1.8717,0.0701
329.19805,384.3,-1.2094,0.2426
312.1572,417.6,-1.2411,0.2266
350.1776,449.7,-1.1913,0.2478
327.16185,450.3,-2.2005,0.0421
269.34625,451.8,3.4487,0.0014
328.1661,450,-1.8547,0.0807
388.26885,456,5.1871,0
271.2316,446.4,3.7993,6e-04
269.22635,450,3.3846,0.0018
387.7672,447,5.2972,0
355.15495,450,-0.6589,0.5185
389.3056,456.3,3.1673,0.0037
270.2294,449.7,3.4518,0.0015
504.3428,445.8,5.3351,0
579.42565,495.9,-0.4751,0.6386
528.3436,449.4,4.5495,2e-04
505.34675,454.2,3.711,0.0011
596.37115,457.8,1.5738,0.1274
272.65605,417.9,6.395,0
530.44235,450,2.8248,0.0071
275.2365,450,1.7531,0.0976
369.33855,450,-0.1244,0.9019
455.22925,456,0.5957,0.5585
261.1589,461.1,5.9811,0
260.65605,451.2,11.4638,0
261.65985,475.2,8.3364,0
268.6436,452.1,9.6974,0
409.33065,441.6,0.8128,0.4233
665.9872,416.1,2.7819,0.0078
483.36745,436.2,7.0636,0
484.3675,453.6,4.7614,0
273.15875,455.1,4.7461,1e-04
482.3603,443.7,9.2591,0
551.36065,466.2,1.0451,0.3058
282.21855,450,0.6396,0.5286
327.21305,452.4,-0.1086,0.9147
434.33395,448.2,1.0315,0.3111
433.32995,441.3,-0.3513,0.7284
269.66295,450.6,8.0269,0
550.62755,446.1,0.5994,0.5545
455.3143,510.6,0.1479,0.8835
456.3152,453.9,2.5973,0.0145
277.6495,421.8,-10,0
511.4185,447,1.4676,0.1532
590.4213,453,-0.4958,0.6245
574.4537,447.9,0.4856,0.6309
432.8019,442.8,-2.4345,0.0252
440.3144,442.8,2.2167,0.04
251.63325,481.5,2.6935,0.0138
270.16635,427.5,1.2308,0.2284
435.797,450.6,-2.3977,0.0265
479.3077,518.7,-0.2412,0.8115
464.31305,451.8,2.0674,0.0522
433.7989,451.2,-1.6987,0.1054
283.649,490.2,-10,0
433.29755,448.8,-1.7014,0.1048
465.3165,461.1,3.6844,0.001
498.4196,441,0.5915,0.5585
432.30065,469.2,-1.4847,0.1542
475.2518,531,1.2947,0.2068
464.3433,450.3,0.5777,0.5678
462.32755,450,1.3665,0.1816
305.26565,468,-1.5381,0.1397
304.26135,444.9,-1.6157,0.1218
76.0629,450.6,-0.4179,0.6802
585.53035,429.3,-0.4124,0.6843
306.2676,468.3,-0.5458,0.5914
565.9493,453.9,-2.3307,0.0304
468.3774,441.3,-1.0308,0.3134
586.5391,451.5,-0.3026,0.7654
463.34045,448.5,0.9789,0.3349
561.5352,448.5,0.4716,0.6405
304.4041,448.5,-2.2395,0.0351
435.29405,449.4,-2.0377,0.0547
373.2125,390.9,0.9981,0.3311
287.6608,422.7,6.1045,0
320.2337,524.1,0.3417,0.7355
304.11655,438.3,-0.1514,0.8813
383.2081,450,1.4253,0.166
368.23725,382.8,-0.4672,0.6445
304.1177,408.6,-1.1028,0.2843
529.35015,470.7,0.291,0.774
565.5601,438,0.0993,0.9219
72.044,450,1.6818,0.1065
563.55035,452.1,0.2399,0.8123
284.28455,450,-2.1847,0.0389
156.14,450,0.4908,0.6278
170.15425,450,3.3435,0.0025
327.3371,450,0.237,0.8146
283.30105,450,1.8329,0.0804
282.2974,476.4,0.4959,0.6267
184.17,450,1.2573,0.222
564.55425,451.5,0.3836,0.7044
226.21485,450,0.489,0.6285
282.27925,450,-1.8503,0.0765
282.14995,460.5,0.779,0.4464
282.2603,459.3,-0.0337,0.9735
328.3405,448.2,0.8363,0.4103
176.63015,414.9,-1.0042,0.3268
212.20125,450,-0.1629,0.8723
283.28245,450,-2.2678,0.0319
367.23435,449.4,-2.8897,0.0068
70.56875,450.6,-3.4513,0.002
301.25415,451.5,1.5133,0.1392
558.3547,447,-10,0
351.23015,446.4,-0.9688,0.3452
282.4078,450,-1.8481,0.0769
589.9309,436.8,-2.6308,0.0152
283.41135,450,-1.426,0.1673
346.2727,435.3,0.5528,0.5853
382.16795,455.1,-0.9458,0.3591
385.1675,458.4,-0.6541,0.5206
368.19715,450,0.8054,0.428
285.29015,449.7,-1.5845,0.1239
366.2312,452.4,-2.7225,0.0138
352.23375,449.7,-0.7644,0.4541
382.2057,450,0.5284,0.6023
461.3245,459.9,1.6408,0.1126
589.43015,463.8,-2.5615,0.019
70.819,450,-3.0369,0.0079
301.75455,413.1,-0.5908,0.5615
304.20405,408.3,-0.6796,0.5063
198.1856,449.7,1.1591,0.2584
367.1926,450,0.3324,0.7434
383.16615,467.4,-0.1172,0.9079
240.2325,450,-0.5558,0.5832
160.6181,429.9,-1.2287,0.2326
185.6358,390,-0.2887,0.7748
347.2758,451.8,0.5044,0.6184
386.1724,450,1.5543,0.1369
282.30685,480.6,1.4427,0.1652
582.4104,460.5,-0.7635,0.4534
387.16435,444.9,1.6502,0.1169
169.6202,468.3,-1.4722,0.1562
282.24175,450,0.8164,0.4222
384.17065,417.6,-0.3793,0.7087
536.37415,447,5.7374,0
282.32715,436.8,-0.0472,0.9629
338.19835,441,2.7939,0.0112
282.2353,450.3,-0.557,0.5849
370.22375,460.8,-1.9522,0.0668
282.3352,592.2,1.4398,0.1597
330.2504,451.5,-0.6252,0.5387
233.22645,450,3.8864,6e-04
384.20455,468.6,1.9807,0.0636
329.24715,450,-1.6944,0.1077
369.2003,450.3,-0.7612,0.4552
178.62985,440.7,-0.1735,0.8638
348.2779,465,0.6757,0.5057
381.2048,488.4,0.7197,0.4773
331.2514,572.4,-0.907,0.3727
394.33005,452.7,-0.5858,0.5652
536.43365,428.7,1.5586,0.1292
485.38285,443.7,1.3767,0.1787
354.3,448.8,-0.6742,0.5085
486.38515,435.3,2.5799,0.0137
350.25525,446.7,-1.6177,0.1246
430.28435,447.9,5.6671,0
446.28555,451.8,3.27,0.0039
537.37495,453.9,6.6141,0
326.2566,437.4,-1.3431,0.197
445.78375,447,3.7868,0.0011
325.7549,504.3,-1.9054,0.0737
422.79905,450,4.5241,2e-04
634.5388,437.4,-1.7302,0.0987
537.43495,444.6,2.6931,0.0089
635.54265,456.3,-1.8174,0.0844
467.3744,462.3,-1.1234,0.2725
458.386,447.3,1.4513,0.1582
621.4198,458.4,-2.177,0.0433
170.12515,450,-2.3773,0.0246
416.2428,462,-1.8283,0.0839
194.12555,450,-0.9666,0.3425
446.80305,450,0.3301,0.7445
431.20845,449.7,-1.697,0.1098
415.23585,435.3,-2.064,0.0536
331.2841,450,-1.523,0.1471
239.2371,450,-1.1708,0.2549
240.2405,450,-1.3972,0.1799
247.2438,450,-2.1631,0.0428
248.2451,450,-2.2543,0.0373
333.29225,386.4,-1.6881,0.1107
354.2683,452.4,-1.7669,0.0961
348.31055,447,-1.3971,0.1811
353.2671,447.9,-1.7743,0.0947
313.2736,450,-1.6239,0.1205
315.28005,410.1,-1.6851,0.1088
483.2785,450.9,1.4097,0.171
314.2758,450,-1.8679,0.0768
355.2714,487.8,-1.7462,0.0986
434.28545,447,6.2581,0
221.15365,450,0.4158,0.6812
433.784,453.9,7.527,0
357.1709,463.8,0.8425,0.4079
222.1587,450,0.8992,0.3769
273.6659,462.9,3.8422,8e-04
274.16775,448.5,1.5753,0.1345
649.4682,432,-2.2645,0.0345
343.19425,454.5,0.0653,0.9485
345.2015,450,2.8252,0.0103
344.19815,450.6,0.5672,0.576
404.3261,454.8,-10,0
358.1703,514.5,-0.7211,0.4794
390.18475,451.5,1.2445,0.2268
360.17085,454.5,2.9726,0.0075
359.1658,449.7,3.1855,0.0046
266.256,450,-2.7233,0.0135
281.65285,381,5.6026,0
647.43695,450.6,0.3163,0.7547
362.17045,455.4,1.7888,0.0905
403.32265,450.3,-10,0
363.16175,446.4,3.7013,0.0014
323.2759,449.4,0.4697,0.6428
265.2527,450,-3.0719,0.006
307.254,446.4,-0.5694,0.5763
361.16725,443.4,1.8509,0.0808
305.24785,450,-0.9671,0.347
322.27315,450,0.9301,0.3616
306.2499,450,-0.7294,0.4753
508.3758,447.3,3.4394,0.0022
577.4304,443.4,-2.8389,0.0111
509.3836,455.1,2.5142,0.0187
577.9367,459.3,-1.7333,0.0986
510.3836,462.6,2.7615,0.012
328.2329,449.7,-0.7089,0.4869
439.3619,455.4,1.1246,0.2694
327.22965,450,-0.8059,0.4303
443.3755,450,-1.3755,0.1859
329.23405,491.7,1.2057,0.2402
422.33495,444.6,2.7382,0.0119
349.2135,450.9,0.5945,0.558
487.2709,450.3,-0.0714,0.9439
613.50255,471,-1.6284,0.1231
463.36285,452.1,1.9685,0.0557
462.3606,450,2.7083,0.0115
421.33255,454.5,3.0028,0.0062
495.3679,452.4,3.2218,0.002
453.3935,450,0.0056,0.9956
623.4346,411.6,-0.7713,0.4508
624.43915,444.3,-1.8964,0.0727
830.64435,444.3,-3.0226,0.0072
468.31995,424.5,1.4867,0.1487
459.307,449.7,-0.6333,0.5323
225.2215,450,0.7663,0.4513
409.2262,426.3,-1.8287,0.0842
511.3405,465,-0.4617,0.6485
831.1431,454.8,-3.1129,0.006
513.3563,446.1,-1.0414,0.3071
445.3318,448.5,1.4366,0.1612
446.33455,446.1,2.5365,0.0166
530.35745,449.7,2.3766,0.025
444.31525,450.6,-0.7075,0.4868
361.3109,450,1.478,0.1535
379.3216,444.3,2.6993,0.0141
581.43995,460.8,1.427,0.1673
600.46755,449.1,-1.3953,0.1765
438.3551,443.4,2.0747,0.0457
449.32615,453.9,-0.1816,0.8574
514.3605,407.4,-1.447,0.1603
501.3559,431.4,1.7876,0.0863
616.43325,450.3,-0.6541,0.5196
500.43155,457.8,0.5311,0.5998
494.3609,445.8,8.307,0
90.2974,451.2,-2.1035,0.0456
90.18645,450.3,-2.0023,0.0558
456.3768,448.5,1.5425,0.1351
531.36205,451.2,0.7014,0.4901
455.3718,439.2,1.351,0.1877
478.3587,446.7,0.8118,0.4257
443.31525,450,-0.2527,0.8025
560.40215,458.4,0.4233,0.6754
167.10765,450,1.0631,0.2978
811.6658,452.1,-1.8142,0.0816
477.3577,447.3,0.1531,0.8797
833.65045,449.4,-2.673,0.0137
391.3196,448.5,1.4947,0.1471
559.396,446.4,0.4212,0.6769
834.65795,453.9,-2.7063,0.0125
575.3897,440.7,0.8638,0.3964
319.19285,447.9,-1.5641,0.1365
320.1971,447.6,-3.4014,0.003
379.22735,451.2,-2.3281,0.0336
325.2135,442.5,1.2804,0.2095
812.6703,455.7,-1.759,0.0907
92.62645,452.1,-2.3481,0.0281
488.3434,441,0.0306,0.9758
537.4157,455.4,1.3784,0.1794
463.27355,448.2,-1.2333,0.2313
168.10935,450,1.0069,0.3228
143.14335,450,1.0082,0.3217
479.37275,450.3,-1.049,0.3052
487.33975,448.8,0.0782,0.9383
107.0857,450,0.0749,0.9409
319.0406,450,1.0156,0.321
565.93305,444.9,-3.969,7e-04
538.41785,510.3,-1.3819,0.1738
371.1432,449.7,-1.6141,0.1263
