	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	Dataset_0	mean	maxint	pzq_neg_20180203_1_3	pzq_neg_20180203_1_4	pzq_neg_20180203_1_5	isotopes	adduct	pcgroup
425	536.399111446824	536.392057645203	536.410777533566	25.940082550049	25.906232833862	25.940082550049	3	3	25268.3012015867	8404.0703125	45574.6556333098	11308.5633655889	18921.6846058615			165
1145	1026.26281870782	1026.25632455072	1026.26418983566	0.666100025177	0.666100025177	0.666116654873	3	3	20678.136065798	5386.7265625	22870.7982986316	16879.5344552257	22284.0754435367			71
1001	910.345982053334	910.34562209451	910.346342012157	0.6491916775705	0.632283329964	0.666100025177	2	2	30381.0245284297	4936.48828125	27832.5501582304	27990.6022064556	35319.9212206031	[179][M]+		71
675	629.227095944672	629.224740321795	629.234404576996	7.089066505432	7.089066505432	7.156716823578	3	3	23553.7659138219	5328.83203125	14990.7856398642	26282.1309619152	29388.3811396863	[122][M+1]2+		42
500	564.313348047407	564.310925866624	564.315770228191	15.8060919125873	15.7975170771277	15.814666748047	2	2	20490.5784147754	9159.015625	43923.5603034569	7235.88311640504	10312.2918244642	[87][M+1]+		32
849	761.529931361257	761.527501441672	761.535372611519	28.055250167847	27.994516372681	28.107400894165	3	3	28384.5810533815	5864.50390625	30721.8396977564	36420.6350938999	18011.2683684882			161
743	665.425755003679	665.417128775369	665.432987684767	24.991949081421	24.991949081421	25.025800704956	3	3	26443.647709297	4933.9765625	27359.4643426111	30497.3663071845	21474.1124780953	[137][M]+		52
43	259.242095324234	259.241149430527	259.244799122692	22.858432769775	22.858417510986	22.858449935913	3	3	18515.7773023611	5536.01953125	23366.8464536794	17288.7523674078	14891.7330859959			19
192	411.204579914824	411.197869632368	411.20944892229	24.991949081421	24.991949081421	24.991966247559	3	3	39419.1535794723	4630.1875	43174.814783753	40590.1307091191	34492.5152455447			52
623	611.373733172593	611.368181895371	611.37390385935	18.6028175354	18.6016508687333	18.602832794189	3	3	27654.9930200093	6323.73046875	42625.5675290834	20662.6709341928	19676.7405967516	[111][M+1]+		3
70	285.121522241227	285.120780650422	285.124962672784	26.000833511353	26.000816345215	26.019149780273	3	3	24424.8616359069	6352.41015625	30886.2303344813	16102.9757039848	26285.3788692545			61
20	197.031860635958	197.028392664191	197.032188194118	0.666116654873	0.666100025177	0.699933350086	3	3	27550.4306233467	4669.27734375	27454.2594193128	24045.7833229261	31151.2491278013			71
659	621.30334436441	621.296539589183	621.306901018664	17.57559967041	17.541784286499	17.5772835032147	3	3	31551.962193576	5220.2265625	36398.9790653984	25141.9976974668	33114.909817863			56
596	597.423288995705	597.411488146493	597.435089844917	23.225299835205	23.151916503906	23.298683166504	2	2	29198.9899494907	9352.0234375	64902.1499986174	5964.46882823079	16730.351021624			62
74	293.207427948361	293.203603623555	293.211252273167	16.9745502141318	16.9547996521	16.9943007761637	2	2	21558.8782127677	5187.52734375	14748.821545711	28507.7405384928	21420.0725540992			9
1274	1084.69548247894	1084.69535807701	1084.69560688088	20.606508255005	20.589599609375	20.623416900635	2	2	23388.4800841429	5959.7578125	37120.5817865543	19990.1678234197	13054.6906424546	[219][M+3]+		1
632	613.505896470856	613.502546704189	613.509246237522	26.6230583190915	26.606132507324	26.639984130859	2	2	21513.6733942438	6015.12890625	30785.5414669576	17050.9023595386	16704.5763562352			160
9	145.060453824681	145.059722141091	145.061185508271	0.6491916775705	0.632283329964	0.666100025177	2	2	19015.071121334	4715.37890625	18751.8224158374	17091.32579148	21202.0651566846			71
201	418.305157657931	418.302697189462	418.305429239685	22.011800765991	21.977966308594	22.057033538818	3	3	21463.9441891951	5746.99609375	33191.4201781602	12094.8831114207	19105.5292780044	[30][M+1]+		102
184	409.204374682459	409.20056138286	409.205926911406	27.080200195313	27.080200195313	27.08021736145	3	3	16124.2225579851	4509.10546875	17429.4236652416	16707.1399802481	14236.1040284655			6
870	791.46922551761	791.466666330287	791.477697906073	28.254167556763	28.254150390625	28.288000106812	3	3	28245.0758944405	8089.09375	52463.964128097	15242.6782826946	17028.58527253	[159][M]+		25
72	285.268346411016	285.267729406059	285.268963415972	26.96729183197	26.967283248901	26.967300415039	2	2	18238.6587232395	5574.25	13271.6760058422	23864.7982483059	17579.5019155704	[9][M+2]+		24
524	571.292827280209	571.287541493427	571.310839367839	17.5436176198323	17.507966995239	17.609434127808	3	3	40246.9260527302	8144.1640625	92299.5475235418	16218.2284200455	12223.0022146033	[91][M]+		56
1022	918.984901413612	918.97621000266	918.992584309309	29.168449401855	29.134666442871	29.168466567993	3	3	31991.1357016101	4994.396484375	26578.1052251745	35667.6191270417	33727.682752614			88
112	351.249644641255	351.247530519874	351.255710900776	26.967283248901	26.933465957642	26.967300415039	3	3	21727.6044603707	5243.3359375	26906.5601314076	20355.7793140773	17920.4739356271			24
283	463.303497338927	463.302439280512	463.304000227739	19.155982971191	19.155965805054	19.1884669291177	3	3	18928.3834435935	6170.1796875	24480.6616402949	16884.9293880125	15419.5593024732	[43][M+1]+		103
553	583.257844204306	583.253113931644	583.269473026991	14.6680336736043	14.493949890137	14.719799995422	3	2	15835.8025150104	7882.05859375	27931.3003479032	12215.0871693641	7361.02002776405			169
1053	942.569124376095	942.567200095302	942.571048656889	5.6158916950225	5.542516708374	5.689266681671	2	2	33456.9318348372	5248.27734375	37836.7869895206	35498.1303993779	27035.878115613			26
150	385.188860391633	385.185858090897	385.195091105574	26.967283248901	26.933450698853	26.967300415039	3	3	23830.2273872647	4164.2734375	24548.3277092142	24559.6379170691	22382.7165355107	[24][M+2]+		24
735	661.759676379888	661.756414923843	661.762937835933	6.129499912262	6.129499912262	6.129499912262	2	2	21388.7060501526	5602.75	12326.7466769155	19672.8909788642	32166.480494678			20
416	529.428404668642	529.425599140792	529.431210196491	28.1581583023075	28.141250610352	28.175065994263	2	2	37097.693117641	8198.6953125	83756.7326707869	12813.6599826661	14722.6866994699			167
888	802.784417857929	802.773714213305	802.796026396803	28.7677755355835	28.694400787354	28.987916946411	4	3	31417.8326758607	4765.96484375	40623.1455580777	15640.9973548313	37989.3551146731			4
752	674.506305430423	674.50274340199	674.509867458857	0.6491916775705	0.632283329964	0.666100025177	2	2	21295.1440558394	4472.44921875	12861.6560912171	25563.8133022733	25459.9627740279			71
929	845.478346271418	845.473409295812	845.483283247024	9.6513748168945	9.61754989624	9.685199737549	2	2	16014.3222339408	4643.5390625	13870.1961574314	18866.2035067982	15306.5670375928			195
1423	1178.57913350135	1178.57607913041	1178.58218787229	18.0157667338057	18.0156834004723	18.015850067139	2	2	22586.2404635312	4388.9755859375	22587.1096232827	20239.1146959663	24932.4970713447	[250][M]+		2
611	607.395252375304	607.393044021898	607.39746072871	28.050958633423	28.028316497803	28.073600769043	2	2	30374.3626692106	9031.75	62247.5125150221	12446.2501971304	16429.3252954792			161
376	506.623929628965	506.623834275674	506.624024982257	0.632283329964	0.632283329964	0.632283329964	2	2	22375.0616260669	4951.26171875	21149.1293312208	27649.7129451223	18326.3426018575			71
1347	1123.67556017333	1123.67110618889	1123.67766567962	6.163333415985	6.016583442688	6.20860004425	3	3	70290.7545658449	4015.833984375	64852.2099192128	78351.2852479996	67668.7685303223			20
166	397.2201891338	397.218442898662	397.221935368939	14.525125225067	14.522467056274	14.52778339386	2	2	18502.1819297796	4689.94140625	13171.4997700961	23405.802052322	18929.2439669205			192
869	789.459083318367	789.458898052658	789.459268584077	5.5086917877195	5.474866867065	5.542516708374	2	2	25449.082739323	5486.39453125	35177.548653141	17058.3867550989	24111.312809729			105
777	692.500863079028	692.500805042749	692.507271666352	25.646600723267	25.646566390991	25.680416107178	3	3	23008.028269476	6055.05078125	31576.8224809684	25244.831691407	12202.4306360526	[145][M+1]+		127
838	747.736274932979	747.729443870108	747.74310599585	26.96729183197	26.967283248901	26.967300415039	2	2	27727.3012906237	6716.203125	28231.9278327594	38691.0089202279	16258.9671188839			24
541	578.371751205955	578.364255661617	578.379246750294	26.877000808716	26.820550918579	26.933450698853	2	2	20775.7630580645	6920.1953125	39510.7902280325	11880.8689072041	10935.6300389569			24
396	518.378611270832	518.375508304096	518.381714237569	24.218691825867	24.145317077637	24.292066574097	2	2	26738.0078168625	7730.98828125	54558.448374793	11753.962916081	13901.6121597135			126
556	583.382537513369	583.381982743306	583.383092283432	21.944133758545	21.944116592407	21.944150924683	2	2	19207.6923519086	7639.97265625	35855.2815404627	4927.04011830781	16840.7553969553	[94][M+1]+		113
175	402.142808421569	402.141808608273	402.143808234864	25.025792121887	25.025783538818	25.025800704956	2	2	22601.943013991	4307.546875	21986.9711455985	27114.843196625	18704.0146997495	[26][M+2]+		52
688	636.341948028241	636.341227331453	636.34266872503	20.0868506189987	20.0696172231043	20.104084014893	2	2	16923.817589378	5888.4296875	29810.5171561888	9376.58199634962	11584.3536155955			172
379	507.415539852479	507.407869993772	507.423209711186	18.6022418314612	18.6016508687333	18.602832794189	2	2	21165.1220038971	8226.7578125	44919.1290848636	9028.74245761993	9547.4944692078			3
1209	1053.63108758333	1053.62838183191	1053.63379333475	5.689266681671	5.655433177948	5.723100185394	2	2	29673.9391909535	4660.59375	37073.3333182253	35878.6423123866	16069.8419422485			26
151	385.187633527162	385.177819362393	385.188708973007	24.73228263855	24.680099487305	24.732299804688	3	3	22498.2017354413	4847.609375	32139.1870078335	22491.1509404458	12864.2672580447			36
277	459.353565769324	459.343614300589	459.356425595149	24.292066574097	24.292049407959	24.325883865356	3	3	19339.3771844559	7758.265625	41045.5117264107	8654.40438155915	8318.21544539771			126
607	606.33425876138	606.326690160009	606.341827362752	16.678225517273	16.66130065918	16.695150375366	2	2	18015.6361343186	4232.8203125	23475.8249405725	13794.3957771123	16776.6876852711			73
29	222.155167005645	222.15326314489	222.1570708664	12.749775074005	12.733033180237	12.766516967773	2	2	14799.3681647774	4927.56640625	14564.3895105816	18341.8871930597	11491.8277906909			191
19	196.032407781396	196.032006826537	196.0367875233	16.954816818237	16.9547996521	16.9606329854333	3	3	15384.5719744425	7003.8984375	28915.7642428586	6793.36996659253	10444.5817138765			9
219	433.191385378145	433.188519544651	433.194251211638	22.875349998474	22.858449935913	22.892250061035	2	2	20558.3620890999	4460.296875	28443.7093571761	17766.9317126484	15464.4451974752			19
98	323.221244312581	323.218991078951	323.223497546211	24.7061910629275	24.680099487305	24.73228263855	2	2	21603.3998787145	4140.84375	26326.0868037807	15330.7502277878	23153.3626045749			36
1290	1090.20701490055	1090.20109902336	1090.21293077774	0.632283329964	0.632283329964	0.632283329964	2	2	18576.5089142202	3780.9453125	16695.8546204368	19823.2254463434	19210.4466758803	[226][M]+		71
1129	1005.47300727093	1005.46815198964	1005.47786255222	7.726774930954	7.709866523743	7.743683338165	2	2	15100.4302018671	5315.7568359375	20223.1345346994	11070.190061373	14007.966009529			187
264	451.338126635164	451.33414669958	451.342106570749	22.4654836654665	22.452033996582	22.478933334351	2	2	26309.0752476467	5974.25390625	50943.3388515982	16981.391197741	11002.4956936008			84
109	348.223267896942	348.222598883909	348.226280151386	23.185733795166	23.151933670044	23.185749053955	3	3	23505.7412478677	4646.0703125	31004.4578478725	21920.2697612444	17592.4961344863	[15][M+1]+		14
81	302.218675312506	302.2175607723	302.219789852713	21.357141494751	21.357133865356	21.357149124146	2	2	16951.6520060212	7122.13671875	34006.7162727047	7856.61342958633	8991.62631577253	[10][M+1]+		79
1065	951.488103614142	951.480155811399	951.496051416886	28.944899559021	28.935699462891	28.954099655151	2	2	25574.4591138635	4267.984375	23713.0261488008	30929.1638679802	22081.1873248093	[188][M+1]+		82
7	142.063853816234	142.06307875464	142.064628877828	1.433666706085	1.433666706085	1.433666706085	2	2	19505.2252233382	5410.640625	31504.3842874144	12343.1341000868	14668.1572825135			154
180	407.171109870137	407.170495482286	407.171724257987	21.554633140564	21.537733078003	21.571533203125	2	2	16522.4902698682	4435.359375	15623.1438324173	16113.953213793	17830.3737633943			141
1071	958.622378396377	958.619241664397	958.629803789308	18.6028175354	18.6016508687333	18.602832794189	3	3	18592.2636275076	6338.984375	35535.1991459948	9024.46328666725	11217.1284498607	[189][M+1]+		3
679	632.300448039432	632.298080109903	632.30281596896	17.070216598511	17.067716598511	17.072716598511	2	2	19980.7722733803	5468.8515625	14396.721650657	29554.8297486109	15990.765420873			12
389	511.252351823014	511.2454028059	511.259661320319	11.965466499329	11.913299560547	11.9931331659957	3	3	26507.9409301476	5594.75390625	14567.9895994098	20352.5936469563	44603.2395440768	[62][M+1]+		112
656	620.314752805121	620.309744602536	620.321281973608	20.070266723633	20.0696172231043	20.070283889771	3	3	19354.1641084826	6046.8193359375	36406.1455040301	7546.03365939246	14110.3131620252			80
171	400.327730492559	400.324341485563	400.329402541063	23.919466018677	23.919450759888	23.919483184814	3	3	19515.3014911804	6156.91015625	33538.8263189757	12466.1501536531	12540.9280009125			182
701	642.29996623509	642.298971536115	642.300960934065	20.6402660547897	20.6232826588953	20.657249450684	2	2	21716.5479629729	4594.98046875	26781.446388499	19738.5167396665	18629.6807607533	[127][M+2]+		1
449	544.317299826708	544.316393294117	544.3182063593	19.3020505421953	19.3013838755287	19.302717208862	2	2	13498.3534487712	5374.71484375	22396.7742257347	7032.18551007978	11066.1006104991			30
394	517.298648249454	517.293591093802	517.303705405106	12.9024000167845	12.84593296051	12.958867073059	2	2	14171.3094193978	5991.83203125	11846.6766630946	23262.5690390121	7404.68255608678			184
67	284.267046338071	284.266628017042	284.267464659101	20.0699505564377	20.0696172231043	20.070283889771	2	2	22170.8399786796	5663.2421875	39312.3728575328	10657.9486812919	16542.198397214	[8][M+1]+		80
609	606.418412821917	606.413741163296	606.423084480538	22.194616317749	22.185432434082	22.203800201416	2	2	19093.9854195565	5209.28125	30093.078790187	6432.18127774836	20756.6961907341			123
1194	1045.56256343398	1045.55880555311	1045.5673483246	6.061850070953	5.869833469391	6.129499912262	3	3	31459.8097811647	4671.3515625	28798.9733545059	36850.6582355308	28729.7977534576			49
1374	1146.16505212248	1146.16083666079	1146.16926758417	0.6491916775705	0.632283329964	0.666100025177	2	2	22284.2711200418	3859.525390625	23274.3767724925	22920.0693681919	20658.367219441	[241][M+2]+		71
751	673.261092131815	673.260032711048	673.262151552582	23.264842033386	23.264833450317	23.264850616455	2	2	13681.9904351985	6371.43359375	23708.9493095561	9695.6121669362	7641.40982910328	[139][M+2]+		62
821	734.501454904503	734.499901556284	734.514320450651	26.08681678772	26.052984237671	26.086833953857	3	3	21961.9696075532	7099.9140625	44046.6537169206	14843.0013710304	6996.25373470848			41
172	401.082168976514	401.080337073251	401.084000879776	10.2238584124247	10.2093669102983	10.238349914551	2	2	15583.2890773388	4109.35546875	8844.49095463319	19424.2836694047	18481.0926079785			201
618	610.25132951738	610.250004980047	610.252654054713	16.2272417246502	16.221067428589	16.2334160207113	2	2	16348.7027566654	6735.53515625	29203.8427691373	9265.26610729979	10576.9993935591			34
194	411.385292581295	411.380422114086	411.385327127978	28.40093421936	28.400917053223	28.434717178345	3	3	28656.0678834569	5720.6484375	48652.2591053836	28465.9972346438	8849.94731034327	[29][M]+		157
1316	1105.66314289464	1105.65941927287	1105.66439678788	18.0156834004723	17.98201751709	18.094932556152	3	3	23072.6222721306	4263.4609375	24904.8372367415	24460.5728743049	19852.4567053456	[229][M+2]+		2
177	403.158669860144	403.156278947578	403.161828622347	22.858417510986	22.824617385864	22.858432769775	3	3	14542.8621208368	6878.01953125	28584.5123889669	8661.64417120855	6382.42980233506			19
1048	940.602103675667	940.593573373493	940.610633977841	6.0956749916075	6.095666885376	6.095683097839	2	2	15988.6691746434	5997.87109375	22983.6905280655	18185.390167926	6796.92682793867			20
1409	1165.69684740269	1165.68915097229	1165.70454383308	20.6233583628337	20.6232826588953	20.623434066772	2	2	21546.1044537049	6352.84375	42739.6116297369	11551.9528900733	10346.7488413046			1
1385	1156.6240306621	1156.6217735332	1156.626287791	6.2819666862485	6.20860004425	6.355333328247	2	2	48025.6706006181	4398.6259765625	43588.28094093	51869.5473083674	48619.1835525568			53
643	616.469652293609	616.462920890154	616.476383697064	26.8431663513185	26.786699295044	26.899633407593	2	2	23681.9203013904	6472.0234375	51005.5088017905	14019.3287695108	6020.92333287001	[114][M+1]+		125
644	616.549983715758	616.549047550551	616.550919880965	0.6491916775705	0.632283329964	0.666100025177	2	2	18038.8465235153	3699.958984375	15144.5418056858	20365.2819771038	18606.7157877563			71
1122	1000.26846218958	1000.264945973	1000.27197840617	0.6491916775705	0.632283329964	0.666100025177	2	2	17385.1611829032	3679.10546875	13186.4926792576	17783.2320202377	21185.7588492143			71
370	504.299667985268	504.298422521103	504.300913449433	15.8060919125873	15.7975170771277	15.814666748047	2	2	14510.6045217204	7090.578125	31584.8181739803	4533.57022685664	7413.42516432423	[58][M+2]+		32
742	664.257984319165	664.257028084136	664.258940554193	6.0956749916075	6.061850070953	6.129499912262	2	2	15276.3819485721	4830.21875	19581.3555453159	13913.9995281177	12333.7907722828			20
724	658.513547087647	658.512681832945	658.514412342349	26.0699167251585	26.05299949646	26.086833953857	2	2	24158.6875589061	6920.17578125	49878.944044339	9887.7009249096	12709.4177074698	[132][M+1]+		41
1244	1065.82223575313	1065.82154835656	1065.8229231497	26.984191894531	26.967283248901	27.001100540161	2	2	22905.0246553669	3701.552734375	23976.2070736597	19541.3499413442	25197.5169510969			24
1158	1032.25265806088	1032.25004032713	1032.25527579463	0.666108340025	0.666100025177	0.666116654873	2	2	18417.0788579595	3574.208984375	19045.1674665724	14294.3996277186	21911.6694795875	[200][M+4]+		71
1168	1036.25032207955	1036.24758409574	1036.25306006336	0.666100025177	0.666100025177	0.666100025177	2	2	15749.5561987261	3537.130859375	19266.1399868451	14268.2427532803	13714.2858560529	[202][M+2]+		71
547	582.334320625173	582.332674976845	582.335966273501	17.9988504587812	17.98201751709	18.0156834004723	2	2	20887.1684922447	3521.49609375	26014.7981418204	15278.9029310836	21367.8044038302			2
236	441.254386343495	441.252801808514	441.255290203943	18.9557341562907	18.93013381958	19.009233474731	3	3	47868.5015146694	3763.0712890625	41300.5650060571	56675.4849770822	45629.454560869			205
617	609.727919843295	609.726056907877	609.734930240303	7.122900009155	7.089066505432	7.190533161163	3	3	21079.2652024983	3646.2421875	13600.1635075304	25934.9330934018	23702.6990065628	[110][M+1]2+		42
664	624.429988952754	624.423367551963	624.430587930689	25.90625	25.872417449951	25.906267166138	3	3	19402.0960686784	6992.6640625	39530.8007401417	5761.95459645095	12913.5328694425			68
97	321.278795372489	321.277612676484	321.284797533376	20.0696172231043	20.036449432373	20.070266723633	3	3	15659.198126265	5394.046875	27212.2051720082	11525.25470674	8240.13450004685			80
646	617.386213206556	617.383691037573	617.388735375539	18.8787250035603	18.8611506449377	18.896299362183	2	2	13532.9807460065	4181.0234375	13317.5702661749	16397.1251122467	10884.2468595979			81
1370	1144.17479631455	1144.17076540468	1144.17762430677	0.666100025177	0.666100025177	0.666116654873	3	3	17859.9077135773	4511.734375	20349.0601086469	14154.9502717458	19075.7127603392	[241][M]+		71
1366	1139.62519178392	1139.61859654495	1139.6317870229	16.6487253468833	16.6361500345867	16.66130065918	2	2	13944.9143576506	3847.015625	16449.0493281515	11430.0636212765	13955.6301235237	[240][M+1]+		73
343	493.3132773834	493.308622562285	493.31980000708	17.428867340088	17.42885017395	17.431367340088	3	3	19923.6269510186	6329.93359375	34336.1880025457	8735.34116619624	16699.351684314	[52][M+1]+		96
321	481.324532591887	481.32399735264	481.332390092054	24.585550308228	24.58553314209	24.585550308228	3	3	16424.2372747427	4005.689453125	16197.4350583775	12384.877958352	20690.3988074988			91
570	587.359473861504	587.35654049071	587.362407232299	20.606508255005	20.589599609375	20.623416900635	2	2	17996.3155396599	4112.62890625	26494.9919948788	14936.3970586004	12557.5575655003	[99][M+2]+		1
750	672.267486803924	672.266718841164	672.268254766685	23.264842033386	23.264833450317	23.264850616455	2	2	14379.108065033	6634.42578125	29332.0605015267	8382.9391855519	5422.32450802028	[139][M+1]+		62
244	444.088970650724	444.083800789063	444.094140512386	25.0257835388185	25.025766372681	25.025800704956	2	2	13066.5123274753	4780.84765625	19421.0476055224	15681.2580395758	4097.23133732758			52
1246	1066.827659237	1066.82011993835	1066.83519853565	26.9503831863405	26.933465957642	26.967300415039	2	2	20365.3649272947	4260.1953125	7640.68235717148	27965.8931860605	25489.519238652	[216][M]+		24
371	504.311517504969	504.308932053245	504.311787698856	19.155965805054	19.1546496378577	19.155982971191	3	3	14720.5707013656	6006.71484375	26825.14315798	5196.94942768733	12139.6195184295			103
846	757.824796638885	757.822859798192	757.826733479578	5.689258337021	5.655433177948	5.723083496094	2	2	10492.6032992543	3566.29296875	12023.124325271	9843.76936598308	9610.91620650887			26
215	431.310684669215	431.304256219112	431.312666824612	22.971332550049	22.937532424927	22.971349716187	3	3	19122.5854096101	5848.98828125	30666.4335390865	16421.076001714	10280.2466880299			83
1331	1110.71291808704	1110.7053089339	1110.72052724019	20.6064420878092	20.5894501088463	20.623434066772	2	2	17634.3722018105	4097.95703125	27174.7450433644	13040.355169228	12688.0163928391	[233][M+1]+		1
173	401.149814171088	401.147044412839	401.150205294705	25.025766372681	24.991949081421	25.025800704956	3	3	20231.4197171197	4757.60546875	13301.9242586862	31829.5111469393	15562.8237457335	[26][M+1]+		52
66	284.263601149454	284.261935726591	284.265266572317	20.6064325510662	20.589582443237	20.6232826588953	2	2	23822.0355346321	4910.5	42869.9708973935	16247.0269830184	12349.1087234844			1
1222	1058.76515507014	1058.75896772187	1058.7713424184	22.8584337234495	22.858417510986	22.858449935913	2	2	13461.9263891405	4569.953125	15709.7014727113	7077.64150649309	17598.4361882172	[213][M]+		19
804	716.270619148994	716.265154273957	716.276084024031	12.7328664283755	12.732699676514	12.733033180237	2	2	17921.7710913047	3274.095703125	21041.6272774262	18880.4413947203	13843.2446017675	[149][M]2+		191
1281	1087.80229665841	1087.80104037496	1087.80355294186	23.2479333877565	23.231016159058	23.264850616455	2	2	14007.6020992093	5906.6328125	2895.55576960339	25708.0516607792	13419.1988672452			62
253	446.338083884483	446.328484550688	446.347683218278	23.665524482727	23.592132568359	23.738916397095	2	2	18469.7481406475	4252.58984375	8119.20373086473	17274.1817067464	30015.8589843313			198
902	813.547458146811	813.535973372583	813.55894292104	28.677483558655	28.660566329956	28.694400787354	2	2	19916.3410542226	3754.86328125	20673.7599046903	20609.1988515707	18466.0644064069			206
1079	966.301991457733	966.300452264064	966.303530651402	0.6491916775705	0.632283329964	0.666100025177	2	2	20140.4199676817	3302.55859375	17622.7791842051	22220.127602936	20578.3531159041	[190][M]+		71
1223	1058.7654515363	1058.76346777142	1058.76743530118	21.3740749359135	21.357149124146	21.391000747681	2	2	17436.6935138106	4864.23046875	2299.12373800775	26598.9035661796	23412.0532372446	[214][M]+		79
900	810.406724840644	810.40108283322	810.412366848068	0.6491916775705	0.632283329964	0.666100025177	2	2	16260.7560849987	3392.8076171875	14424.6120181162	17914.736520204	16442.9197166758			71
1241	1064.79587414558	1064.79086665181	1064.80211688385	26.967300415039	26.933465957642	27.046365737915	3	3	18955.6375130577	4132.30859375	13621.3355392479	22187.721603589	21057.855396336			24
1306	1097.6477687058	1097.64297723034	1097.65256018126	6.112591743469	6.061850070953	6.163333415985	2	2	40271.7706703323	3329.923828125	34867.2803370165	45615.0534486621	40332.9782253183			20
218	432.319419630325	432.31794275955	432.320896501099	22.660950660706	22.644050598145	22.677850723267	2	2	15764.5425876871	5330.32421875	28178.7411476661	7524.54616442472	11590.3404509704			94
850	761.554567520406	761.551726276892	761.55740876392	25.319266319275	25.319250106812	25.319282531738	2	2	15550.7553361555	4599.60546875	21752.0830786688	11067.1651794434	13833.0177503545			76
519	569.479729457365	569.472109851062	569.482480180367	26.527067184448	26.527050018311	26.560882568359	3	3	19209.1512451948	4899.19921875	26198.4946920214	22234.0173831903	9194.9416603726	[90][M]+		70
733	661.526176173673	661.519638571791	661.532713775555	28.287991523743	28.287982940674	28.288000106812	2	2	23249.9036407129	5837.6796875	39964.1352816971	13589.5211073535	16196.054533088	[133][M+2]+		25
1386	1156.65135829843	1156.64640438145	1156.65631221541	6.152133464813	6.095666885376	6.20860004425	2	2	46658.7623706894	3491.49609375	21274.2672896644	64552.7315664589	54149.2882559448	[243][M]+		20
1262	1078.6664169702	1078.66258599159	1078.67024794882	18.0722999572755	18.015850067139	18.128749847412	2	2	19695.9659368407	6164.48828125	35557.2557076026	11701.8111407387	11828.8309621808			2
1081	967.774894638132	967.767492426522	967.781740168717	23.185733795166	23.151933670044	23.185749053955	3	3	20788.6071046504	3322.62109375	27030.9509151193	18632.2527338326	16702.6176649994	[191][M]+		14
1286	1088.81324965885	1088.80834894781	1088.8181503699	25.00886631012	24.991966247559	25.025766372681	2	2	25768.8464244963	3951.56640625	22546.0470525081	22127.2697253217	32633.2224956591	[222][M+2]+		52
101	328.235760759811	328.235434946981	328.236086572641	16.9548082351685	16.9547996521	16.954816818237	2	2	11581.2296039358	5704	19890.1533603586	5765.81286103967	9087.72259040922	[14][M+1]+		9
1091	976.28204943329	976.274094091976	976.290004774605	0.666108340025	0.666100025177	0.666116654873	2	2	14664.1369215945	4216.421875	13592.5994923042	12421.9781239291	17977.8331485502	[194][M]+		71
1160	1034.77201820096	1034.76820814923	1034.77582825269	23.225299835205	23.185766220093	23.264833450317	2	2	21844.6779316065	6383.01953125	5111.39244424311	10395.9235575974	50026.7177929789			62
785	698.768023815071	698.764882088969	698.76813309775	6.89704990387	6.863233566284	6.923966884613	3	3	19920.234223017	3759.111328125	34506.5031217348	17648.415762295	7605.78378502137	[146][M+3]2+		47
355	497.308220193918	497.303161229175	497.308791303864	16.0881665242513	16.074333190918	16.108150482178	3	3	11759.7103954703	4478.4296875	15602.5773328018	9794.82755336179	9881.72630024728			92
1049	941.316437230934	941.311739640706	941.321134821162	0.6491916775705	0.632283329964	0.666100025177	2	2	16274.8701394525	3502.333984375	17470.9543934707	14706.50592911	16647.1500957769			71
1088	974.293917200604	974.293255843964	974.306435599668	0.666100025177	0.666100025177	0.666116654873	3	3	15955.4279252583	3818.568359375	17055.5192672815	10043.4630356934	20767.3014728	[192][M+4]+		71
779	694.252502355607	694.247471315837	694.257533395376	4.895633459091	4.869550228119	4.921716690063	2	2	31352.8120614392	3250.080078125	43752.3330191531	34953.7201078167	15352.3830573478			98
762	686.280559853755	686.280035737224	686.281083970285	17.610184127808	17.609434127808	17.610934127808	2	2	12320.874336301	5164.87109375	20298.7030856387	7113.15555360541	9550.76436965882			189
938	856.371626427757	856.370252426925	856.37300042859	0.6491916775705	0.632283329964	0.666100025177	2	2	18225.2875368792	3823.162109375	16532.3700401748	18517.3417157202	19626.1508547427	[165][M+2]+		71
260	449.139512870921	449.136177638574	449.143255913518	12.500283241272	12.439533233643	12.5055334040327	3	3	19974.2726745654	4155.9921875	23806.4847701872	16170.9166904171	19945.4165630919			55
723	658.476768483831	658.468279675888	658.485257291774	26.05299949646	26.05299949646	26.05299949646	2	2	21835.8005033078	6920.17578125	50731.367073074	9656.31312557619	5119.72131127313			41
1163	1035.75853035481	1035.75387407008	1035.76318663954	23.1857414245605	23.185733795166	23.185749053955	2	2	22778.9450363792	5087.4453125	21294.4722871023	9391.84540756081	37650.5174144745			14
228	437.262524629173	437.260106088935	437.268135486974	20.6232826588953	20.589599609375	20.623416900635	3	3	20323.1823637045	3575.759765625	25135.7931738291	16989.3461981821	18844.4077191023			1
246	444.316256639972	444.312739558293	444.319773721651	23.3720417022705	23.332500457764	23.411582946777	2	2	24260.6473349765	3616.4296875	35434.3099995983	22428.9457169731	14918.6862883581			101
111	350.237853114731	350.231948699443	350.243871157472	25.025766372681	24.991949081421	25.025800704956	3	3	18873.582297239	3364.365234375	21285.7331238978	25790.7712027829	9544.24256503637	[16][M+1]+		52
